id	createdAt	username	forum	thread	raw message
4955582890	2020-06-15T22:49:10	Massive_Roadkill	downdetector	US verizon	Where are you getting your information from, I've looked all over the net with nothing?
4955583632	2020-06-15T22:49:57	eileennaputi	downdetector	US verizon	Hopefully he isn't whispering in your ear
4955584509	2020-06-15T22:50:50	unavailable	downdetector	US verizon	Here? It's hear...
4955585266	2020-06-15T22:51:37	unavailable	downdetector	US verizon	I'm in Minneapolis and my iPhone won't call anyone who uses Verizon as a carrier.
4955586645	2020-06-15T22:52:59	disqus_W32vXRsH7r	downdetector	US verizon	I'm on metro by TMobile and we're having the same issues.
4955588099	2020-06-15T22:54:26	unavailable	downdetector	US verizon	Down right disgusting, I paid my bill, Now unrealible service, I'm screaming  I want credit on next months bill.
4955589055	2020-06-15T22:55:27	disqus_pobKNmgtYh	downdetector	US verizon	definition of 'fake news' right here.
4955589419	2020-06-15T22:55:48	unavailable	downdetector	US verizon	Not a cyber attack, it's a merge between T-mobile and Verizon.
4955590727	2020-06-15T22:57:13	disqus_dsvNap5AJT	downdetector	US verizon	Verizon, NC, can't connect to drivers in other states
4955590999	2020-06-15T22:57:31	jake_sinclair	downdetector	US verizon	the outages started early this morning
4955592536	2020-06-15T22:59:05	disqus_VrKkZ3AZrq	downdetector	US verizon	Not Verizon, T-Mobile.
4955595220	2020-06-15T23:01:48	disqus_vSWDv97Y3d	downdetector	US verizon	Oh no
4955595486	2020-06-15T23:02:06	disqus_vSWDv97Y3d	downdetector	US verizon	Never gonna get it
4955595971	2020-06-15T23:02:35	disqus_vSWDv97Y3d	downdetector	US verizon	LOL
4955599275	2020-06-15T23:06:06	schaft	downdetector	US verizon	Keep screaming. It will totally help with their network issues.
4955599651	2020-06-15T23:06:30	sharonutych	downdetector	US verizon	Sprint
4955599725	2020-06-15T23:06:34	disqus_cMQfFqyGG5	downdetector	US verizon	Verizon says there is no problem with their network its only calls to Tmobile but that is b.s now I cant even call Verizon dial 611 and says I reached a non working number
4955599769	2020-06-15T23:06:37	unavailable	downdetector	US verizon	I have 6 lines on unlimited data yet we are now rebooting our phones 50 times a day. It shows 4g then a min later none. Sucks
4955602868	2020-06-15T23:10:04	Nostromo79	downdetector	US verizon	I feel fine.
4955604293	2020-06-15T23:11:38	disqus_pobKNmgtYh	downdetector	US verizon	uh....lol.  Not even close.  Try again.
4955605728	2020-06-15T23:13:07	terrencealston	downdetector	US verizon	You can not blame trump for my black brethren problem. They have had problems way before Trump. Black want something for nothing. You can not make them happy.
4955606019	2020-06-15T23:13:27	Prestige27	downdetector	US verizon	It's either terroristic or the government installing a ddos attack to prevent live streams of protests.
4955606414	2020-06-15T23:13:53	unavailable	downdetector	US verizon	Can't make out going calls on my Verizon phone.
4955608782	2020-06-15T23:16:26	Prestige27	downdetector	US verizon	In Charlotte, NC and my Verizon phone works just fine. Sucks to be y'all
4955609413	2020-06-15T23:17:08	unavailable	downdetector	US verizon	Skynet has arrived
4955610475	2020-06-15T23:18:16	carolmaiocchi	downdetector	US verizon	..what $00.42?
4955612114	2020-06-15T23:19:59	mrshoneygraham	downdetector	US verizon	TMobile out too just came in to check cause news saw TMobile only smh
4955612837	2020-06-15T23:20:43	DogRancher	downdetector	US verizon	- The big question is why the big interruption with  Verizon and with xFinity-Comcast at the same time? - Trouble with a new upgrade? --
4955614198	2020-06-15T23:22:10	disqus_5Iur8xWflL	downdetector	US verizon	Philadelphia my service is great!
4955615351	2020-06-15T23:23:24	unavailable	downdetector	US verizon	Verizon and T-Mobile out in Ventura County
4955617362	2020-06-15T23:25:36	Kimmiekins	downdetector	US verizon	Cincinnati, Ohio. Can't make calls out but internet and text messaging fine.
4955619545	2020-06-15T23:27:51	disqus_5qgDaUZMAi	downdetector	US verizon	I'm in Connecticut - Can't make calls and when I call or try chatting w/ Verizon the call drops.
4955621152	2020-06-15T23:29:30	gregorymcnab	downdetector	US verizon	I'm in mesa arizona no service. Does anyone know when Verizon will fix
4955621678	2020-06-15T23:30:04	disqus_mTakyLwy1t	downdetector	US verizon	Cough cough Hackers?
4955622042	2020-06-15T23:30:27	unavailable	downdetector	US verizon	email  sent to me just now:   Your payment of $xxx,xx scheduled on 06/15/2020  wasn't approved with the information you provided. Please make a payment  to avoid late fees and possible interruption. Never happened in years of Autopay.
4955623496	2020-06-15T23:31:56	disqus_j2rq3xZwKX	downdetector	US verizon	washington DC no making or receiving calls
4955623505	2020-06-15T23:31:56	wanda_davila	downdetector	US verizon	texas no service
4955624218	2020-06-15T23:32:44	lauraduksta	downdetector	US verizon	In Fort Lauderdale- can make some calls,  not others.  Text goes to people,  but not receiving mine.  I can use What's app. Xfinity cable & internet working.  Hopefully it was the storm and they'll figure it out!
4955624614	2020-06-15T23:33:10	disqus_5qgDaUZMAi	downdetector	US verizon	Same here and I'm in CT.
4955631368	2020-06-15T23:40:26	disqus_wPEJeTzlaR	downdetector	US verizon	I've had no problems all day.  Bamberg, SC
4955632189	2020-06-15T23:41:20	cal_mann	downdetector	US verizon	Washington, GA network appears to be down.
4955633764	2020-06-15T23:42:59	disqus_bm9ZopsnbO	downdetector	US verizon	Well found out my problem for no service on all phones today! Someone hijacked my account and bought three new iPhones and a tablet on my account at a store 1k miles from me. They turned all my phones off to accommodate the thieves !  VERIZON! You better do something better than allowing any joe schmoe to neiander in and steal my account and shut my phones off !
4955634111	2020-06-15T23:43:23	unavailable	downdetector	US verizon	No sending text or making calls to other networks in Northwest Arkansas
4955634525	2020-06-15T23:43:50	disqus_bm9ZopsnbO	downdetector	US verizon	I definitely wouldn’t respond to that email or click any links, the scammers are in full force
4955636717	2020-06-15T23:46:16	disqus_mTakyLwy1t	downdetector	US verizon	Those new phones are working awesome btw lol
4955637904	2020-06-15T23:47:33	disqus_bm9ZopsnbO	downdetector	US verizon	Enjoy!
4955639910	2020-06-15T23:49:33	unavailable	downdetector	US verizon	California. Not able to make calls or send text but can receive calls and receive texts...
4955640886	2020-06-15T23:50:38	unavailable	downdetector	US verizon	T-mobile and metro pcs is down too.
4955641424	2020-06-15T23:51:13	disqus_wOElFtUlKF	downdetector	US verizon	Verizon you need to get your act together. Worst customer service in the business
4955641819	2020-06-15T23:51:39	disqus_mTakyLwy1t	downdetector	US verizon	lmao yup that's it
4955642218	2020-06-15T23:52:05	disqus_Qmt3cOG7nh	downdetector	US verizon	Iranian, chinese, north korean military doing cyber attacks.
4955644404	2020-06-15T23:54:30	unavailable	downdetector	US verizon	your password was probably 1234 abc it’s your fault
4955646264	2020-06-15T23:56:32	unavailable	downdetector	US verizon	my shit be working
4955654447	2020-06-16T00:05:11	eddivision15	downdetector	US verizon	Lahaina, Maui Been trying to call a coworker for hours and getting a weird message .
4955656569	2020-06-16T00:07:34	YerNotGud	downdetector	US verizon	I had some pretty bad CS from Tmo today. I was actually told it was the SIM card expiring... On all 4 lines at once. 👀
4955657616	2020-06-16T00:08:42	unavailable	downdetector	US verizon	Do anyone has an Obama phone and if so do you have any service??
4955658895	2020-06-16T00:10:07	disqus_OBSocoSntQ	downdetector	US verizon	Cable home internet Sunday 12:00pm down. Ultra mobile voice service down Monday; however internet still work....wechat texting, wechat voice/ video call and FaceTime
4955659992	2020-06-16T00:11:18	alvinbrinson	downdetector	US verizon	LOL @ Verizon blaming it all on T-Mobile.
4955662670	2020-06-16T00:14:08	unavailable	downdetector	US verizon	I received the same email today.
4955662791	2020-06-16T00:14:17	disqus_wtyuAqHY38	downdetector	US verizon	There clearly is a problem on T-Mobile and Sprint.  It's been acknowledged.
4955663738	2020-06-16T00:15:16	dudestir127	downdetector	US verizon	In Honolulu, I have AT&T and my wife has Verizon and we haven't had any problems all day.
4955664887	2020-06-16T00:16:31	jonny_suede	downdetector	US verizon	Yes and Yes...
4955665495	2020-06-16T00:17:10	alvinbrinson	downdetector	US verizon	And all these people reporting Verizon outages.... I guess if Verizon doesn't publicly acknowledge it, makes it not real, eh?
4955666840	2020-06-16T00:18:43	alvinbrinson	downdetector	US verizon	I have a Trump phone, let me check..... No, it's hiding in the basement and won't work.
4955666970	2020-06-16T00:18:50	dudestir127	downdetector	US verizon	I haven't had any problems at all today on Oahu, from Pearl City and Aiea into Honolulu.
4955667114	2020-06-16T00:18:59	disqus_wtyuAqHY38	downdetector	US verizon	Well, I've tested several times, and it worked fine when it was a call to landlines, sip lines, and other verizon customers.  It would definitely fail to t-mobile.  I'm not saying Verizon didn't have an outage, but it's definitive that there was a problem with T-Mobile and Sprint.  Their head of technology tweeted about it.
4955668005	2020-06-16T00:19:59	disqus_nYHXEycQOg	downdetector	US verizon	I am in Apex, NC.  Can dial a local number, but can not dial a friend's mobile phone in Tenn.
4955668252	2020-06-16T00:20:13	alvinbrinson	downdetector	US verizon	nobody said they were 100% outages in all areas, network topology means some people have service when others don't.
4955673257	2020-06-16T00:25:32	disqus_cMQfFqyGG5	downdetector	US verizon	LMAO! Its a #BunkerPhone
4955674131	2020-06-16T00:26:28	disqus_cMQfFqyGG5	downdetector	US verizon	LMFAO! Wow what a coincidence!
4955675447	2020-06-16T00:27:57	disqus_cMQfFqyGG5	downdetector	US verizon	I'm in Philly Center City with Verizon cant get a hold of anyone on my phone
4955676746	2020-06-16T00:29:23	disqus_DMyIyl62O7	downdetector	US verizon	I’m having the same problem
4955678209	2020-06-16T00:31:02	disqus_mvmGevd6oO	downdetector	US verizon	it was a ddos that's caused it
4955679690	2020-06-16T00:32:44	disqus_PpRtrIxyN5	downdetector	US verizon	I’m in East Tennessee and internet has been bad for a few days and even worst today. Tried to call customer service wait on hold then it says thanks for calling goodby
4955681754	2020-06-16T00:35:00	disqus_PpRtrIxyN5	downdetector	US verizon	Also I was gone for over a week. When I left I had plenty of wifi at home. With everything turned off while gone I come home and it says all my internet is gone. Turned on my hotspot for the first time this month and it says 6 of 15 gigs been used. WTH is going on?
4955681918	2020-06-16T00:35:11	unavailable	downdetector	US verizon	Text messages not going though. Apps closing automatically
4955682733	2020-06-16T00:36:07	disqus_XxqBg0b0Y1	downdetector	US verizon	Read the short story, "The Machine Stops"
4955684317	2020-06-16T00:37:55	disqus_PpRtrIxyN5	downdetector	US verizon	Their some weird stuff going on here in Tennessee. My internet is getting used without me using it
4955687965	2020-06-16T00:41:58	unavailable	downdetector	US verizon	Verizon work phone and Straight talk personal phone. Can not make calls or send texts on either one.
4955694354	2020-06-16T00:48:49	upson_downes	downdetector	US verizon	I'm in San Jose CA.  When I call a number there is about 1 minute of silence.  No ringing.  Then a voice says the call can't be completed.  It's been like that for over an hour.  Turning phone off then on again does not help.
4955696286	2020-06-16T00:50:51	disqus_fmI8DvYKJ3	downdetector	US verizon	Tampa - Verizon - no phone signal.
4955696571	2020-06-16T00:51:09	disqus_PpRtrIxyN5	downdetector	US verizon	Hotspot won’t work either
4955697559	2020-06-16T00:52:13	unavailable	downdetector	US verizon	Nothing in Indianapolis either...
4955702799	2020-06-16T00:57:45	romancesparza	downdetector	US verizon	I'm in Austin, TX and more than half of the calls I've today either have about a 1 minute of silence, then disconnect or on iphone a Failed Call screen or I get a voice recording that says that my call can't be completed as dialed.  Then spent 40 minutes on hold only to be disconnected and final insult was the AI chat bot on the Verizon website, it is retarded bull shite. This is my work phone...,  not happy.
4955704295	2020-06-16T00:59:28	disqus_qzMitHSp5C	downdetector	US verizon	Same in LA! “Unable to complete as dialed” whenever I call someone with T-Mobile or another service. Land lines will get calls, I just called my gym to make sure.
4955708405	2020-06-16T01:03:51	kim_rockburn	downdetector	US verizon	I cannot call out. My phone won’t let me...text are Going through fine. I can receive calls; just can’t dial out. My job is dependent on my phone working..please & thank you. I am New Smyrna Beach, Fl
4955709949	2020-06-16T01:05:37	disqus_ABjdHn8iFm	downdetector	US verizon	Metro Detroit, no calls or texts going through. The reporting is off.
4955710313	2020-06-16T01:05:59	michaelmikosteinberg	downdetector	US verizon	Verizon started having issues around 4 pm ET  Now I can only receive calls  No outgoing at all
4955711375	2020-06-16T01:07:12	lorraine_carey	downdetector	US verizon	Can't call into California either. I'm here in Florida.
4955712908	2020-06-16T01:08:53	dwaynesorensen	downdetector	US verizon	I use my cell phone for business from my home and have been having difficulty calling out all day long. It is costing me lots of time and money. This needs to be fixed ASAP.......
4955717178	2020-06-16T01:13:37	unavailable	downdetector	US verizon	Can only call other Verizon users and texts to anyone without Verizon say they go through, but they aren’t going to the other person. In North Carolina.
4955718037	2020-06-16T01:14:34	Massive_Roadkill	downdetector	US verizon	I don't know why it takes this sort of thing to happen to the greatest country on the face of the earth,come on corporate guy/gals get your S*** together, and upgrade your systems so that other country's that hate us can't do this to us.
4955718302	2020-06-16T01:14:53	essence_of_dementia	downdetector	US verizon	All carriers plus some other online services are having a problem yet Verizon says all is good and only calls to T-Mobile are affected, liars.
4955719726	2020-06-16T01:16:31	christirabassi	downdetector	US verizon	Verizon Fios TV has been cutting in and out since Saturday...related issue?
4955721027	2020-06-16T01:17:59	disqus_s9J7enSdrX	downdetector	US verizon	Awww poor baby. Can I get you a tissue? No worries sir, I'll get on it as soon as I get on it
4955722391	2020-06-16T01:19:31	unavailable	downdetector	US verizon	This guy takes out his drama by trolling lololol
4955724302	2020-06-16T01:21:39	gary_herzberg	downdetector	US verizon	I have xfinty cellphone service and they are off Verizon towers and I don’t have problems on my phone
4955724993	2020-06-16T01:22:25	steven_keeton	downdetector	US verizon	To everyone complaining about these issues, exactly what is your Plan B?
4955726086	2020-06-16T01:23:35	disqus_8cagkPeOfP	downdetector	US verizon	They are saying the black lives matters has simultaneously bombarded all the Verizon towers on the west coast destroying communication to many ... I don’t know how true that is, just something I read on fb..
4955728135	2020-06-16T01:25:48	disqus_Nzq2g6Lhz6	downdetector	US verizon	Verizon wireless says it’s all good with fixing customers service,  but I have Verizon wireless and still can not call out. I hope they can get this problem fixed sooner than later. Verizon has not yet fixed the problem!
4955728382	2020-06-16T01:26:04	disqus_YUCgHlArh8	downdetector	US verizon	My plan B is Facetime Baby! @Steven
4955728534	2020-06-16T01:26:13	gary_herzberg	downdetector	US verizon	People go with xfinty mobile if u have it in your state
4955731379	2020-06-16T01:29:20	gary_herzberg	downdetector	US verizon	Get xfinty mobile don’t have a problem if they are in your state
4955732889	2020-06-16T01:30:59	disqus_jRkRoXShAP	downdetector	US verizon	Um, I heard it was communist killer  hornets
4955737868	2020-06-16T01:36:17	unavailable	downdetector	US verizon	I can't make calls
4955742246	2020-06-16T01:41:04	calapsesathir	downdetector	US verizon	Turns out it's not verizon. Just everyone one I know is a cheapo with tmobile/metro. Verizon is fine, just tmobile.
4955745042	2020-06-16T01:44:07	unavailable	downdetector	US verizon	Xfinity mobile is ran through Verizon towers
4955745678	2020-06-16T01:44:47	unavailable	downdetector	US verizon	Xfinity mobile is ran off of Verizon towers
4955747222	2020-06-16T01:46:25	disqus_EvkUlJnLv1	downdetector	US verizon	Sorry no, I'm on the Verizon network and can't make any calls in Louisiana.
4955749989	2020-06-16T01:49:29	unavailable	downdetector	US verizon	It is a DDOS attack. A massive one. BLM is in no way involved.
4955752427	2020-06-16T01:52:09	disqus_0C39TnEkgL	downdetector	US verizon	Are you calling others on Verizon? I'm in Louisiana as well and can call my dad who has Verizon but not my mom or sister who have t-mobile and sprint. They can't make calls either.
4955753664	2020-06-16T01:53:29	disqus_0C39TnEkgL	downdetector	US verizon	Don't get your news from Facebook lol...
4955754491	2020-06-16T01:54:26	unavailable	downdetector	US verizon	It’s Verizon also. All carriers are being affected
4955756866	2020-06-16T01:57:11	disqus_KAGn78ywdz	downdetector	US verizon	Verizon has been down since this morning 😡
4955763344	2020-06-16T02:04:36	disqus_e3vq8hZLdW	downdetector	US verizon	I can not call many people it’s very sporadic on who I can and can’t. This is in Utah and has been this way since 12:15.
4955767235	2020-06-16T02:09:00	disqus_u0FfA4svIK	downdetector	US verizon	Verizon roams on t-mobile towers. I've been on hold for 2 hrs with Verizon,  its effecting my work . T-mobile/att/metro/sprint are all on 1 network and their service sucks, sad that verizon can't have their own towers instead of sharing
4955767329	2020-06-16T02:09:07	gary_herzberg	downdetector	US verizon	Yea and I don’t have a problem where are u located what state
4955768835	2020-06-16T02:10:49	unavailable	downdetector	US verizon	Liar
4955770512	2020-06-16T02:12:49	disqus_GEaFA2BAqE	downdetector	US verizon	Billing sent me an email that my credit card didn't make today's payment happen. I'm thinking the problem is with Verizon, not my payment method.
4955770810	2020-06-16T02:13:13	john_pander	downdetector	US verizon	T-mobile is focusing too much on trying to get more subscribers by acquiring Sprint instead of making sure their network is solid.
4955771419	2020-06-16T02:13:56	aprilshamel	downdetector	US verizon	I wouldn't know if I had an outage because I never have cell signal in Leicester, NC anyway. We're able to do things that we can do over wifi, which we just got back after a week of having that out too. But that's AT&T. My cell carrier is Verizon. They both suck.
4955786892	2020-06-16T02:31:39	unavailable	downdetector	US verizon	I can’t make calls but I can receive them. I’m in Orlando
4955788870	2020-06-16T02:33:59	unavailable	downdetector	US verizon	It some crazy shit going on
4955789806	2020-06-16T02:35:06	unavailable	downdetector	US verizon	It's either the government or someone trying to do shady shit
4955792542	2020-06-16T02:38:21	RichardZGozinya	downdetector	US verizon	just curious, do you know what network the person you are trying to call is on?
4955793081	2020-06-16T02:38:58	unavailable	downdetector	US verizon	TMOBILE AND OTHER CARRIER UNDER TMOBILE THEY ARE BLOCKING CALLS FR. OTHER CARRIER. VERIZON SERVICES ARE FINE. SEARCH GOOGLE AND YOU FIND OUT. DOUBLE CHECK THE NO. YOU ARE CALLING AND FIND OUT WHO IS THEIR SERVICE PROVIDER IF ITS TMOBILE OR UNDER T-MOBILE. THEN WAIT FOR RESOLUTION FROM THEM DONT BLAME VERIZON
4955793365	2020-06-16T02:39:20	unavailable	downdetector	US verizon	What is it’s hackers hacking into everyone’s phones 😳😳😳
4955794125	2020-06-16T02:40:16	RichardZGozinya	downdetector	US verizon	just curious where do you live that Verizon roams on t-mobiles network
4955795247	2020-06-16T02:41:38	unavailable	downdetector	US verizon	What if it’s hackers hacking into our phones** 😳😳
4955797220	2020-06-16T02:44:02	unavailable	downdetector	US verizon	Hey there I’m in Louisiana and can’t reach Southern California at all, no txt or voice. It’s crazy I can txt other Verizon people here, in my city  but can’t call.. how long has it been like this?
4955798873	2020-06-16T02:46:06	RichardZGozinya	downdetector	US verizon	kind of because most people don't know what network the person they are calling is on I almost made that mistake. I called my sister she has t-mobile "call failed" called my parents they have t-mobile "call failed" called my wife she has Verizon went through fine then i retried my sister and parents call failed. Tried my sister and parents from my sprint,att and google voice "call failed" So my Verizon makes and receives calls to every network except t-mobile my sprint phone makes and receives calls to all networks except t-mobile my att makes and receives from all networks except t mobile and t-0mblile has admitted they have an issue
4955799628	2020-06-16T02:47:02	unavailable	downdetector	US verizon	Yeah I think your right, I’m not getting wire transfers from California and I’m in Louisiana
4955802741	2020-06-16T02:50:47	reasonnotfeelings	downdetector	US verizon	and our webcams too....
4955805265	2020-06-16T02:53:55	RichardZGozinya	downdetector	US verizon	No t-mobile did some type of network software upgrade. But when one carrier is down is does affect all because you call and text others most people dont think about what service their friends are on
4955807035	2020-06-16T02:56:07	RichardZGozinya	downdetector	US verizon	smart I Facebook called my sister what has t-mobile because i knew she would be on wifi
4955808271	2020-06-16T02:57:39	RichardZGozinya	downdetector	US verizon	I have a landline, or google voice, then my sprint, then my att, then my well my Verizon never stopped working
4955808767	2020-06-16T02:58:14	RichardZGozinya	downdetector	US verizon	call someone you know has t-mobile it probably wont work
4955809244	2020-06-16T02:58:48	disqus_cMQfFqyGG5	downdetector	US verizon	Since about 2pm for East Coast EST... The are saying its TMobile that is down even though I have Verizon as well and can't make calls and texts are sporadically received by people. Verizon stated that there was no issue in their system
4955809439	2020-06-16T02:59:01	RichardZGozinya	downdetector	US verizon	just curious have you been calling other Verizon customers or ?
4955813713	2020-06-16T03:04:13	disqus_cMQfFqyGG5	downdetector	US verizon	I kind of feel the entire upgrade thing is a lie. I am in IT and upgrades are never performed in the middle of the day especially during the business week when use its at its daily peaks. It is something that is usually done late at night when there is the least amount of use. Also before upgrades are rolled out they are usually throughly tested on staging servers and then rolled out to production servers. So the fact that they are saying it was due to an upgrade sounds kind of reckless to me since it was done during a business day during peak usage times.
