id	createdAt	username	forum	thread	raw message
4270023570	2019-01-04T22:49:17	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	No internet nor cable service down again In owingsmills md
4270106170	2019-01-04T23:57:10	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Why is internet down in owingsmills md
4270109915	2019-01-05T00:00:26	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Why the internet down again in owingsmills md
4270187284	2019-01-05T01:11:39	KianteWench	istheservicedown	Comcast outage or service down? Current problems and outages	No internet/cable in tucker/norcross
4270216084	2019-01-05T01:40:04	shaun_saffen	istheservicedown	Comcast outage or service down? Current problems and outages	Cable and Internet Down Here in Santa Cruz,CA
4270821017	2019-01-05T14:56:44	johnnykhanhhuynh	istheservicedown	Comcast outage or service down? Current problems and outages	meastbaster 3+
4271529576	2019-01-06T00:57:00	matt_holm	istheservicedown	Comcast outage or service down? Current problems and outages	tv is “skipping” and the picture is freezing up at tiles and also has a “negative film look” at times. audio is also skipping ?
4271603206	2019-01-06T02:22:26	devensocey	istheservicedown	Comcast outage or service down? Current problems and outages	U guys suck rn I can't even watch what I want because of everything that's Going on with ur company. That's not cool.  And I'm seriously. Deciding on whether or not I should switch companies with my internet and cable. We trusted that u were the best.
4271621685	2019-01-06T02:45:27	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Internet down here in Clinton, MS. Has been down for quite a while.
4271631825	2019-01-06T02:58:05	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Yes still down on senseny road Winchester
4271747860	2019-01-06T05:28:32	disqus_ayu5cQDoNP	istheservicedown	Comcast outage or service down? Current problems and outages	Down hard here in South B. NJ
4271924425	2019-01-06T10:30:42	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	We are down in Little Rock, AR. Have been for hours.
4272118453	2019-01-06T14:37:17	bigolbullelk	istheservicedown	Comcast outage or service down? Current problems and outages	Appears that all service is down in south end of Federal Way, Wa. 98023
4272234441	2019-01-06T16:18:04	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Internet down in owingsmills md
4272251913	2019-01-06T16:32:08	disqus_tmLAEs3x6D	istheservicedown	Comcast outage or service down? Current problems and outages	Internet down in Puyallup since 2am last night with the wind storm.
4272267473	2019-01-06T16:44:38	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Having Xfinity phone problems. Unable to receive calls or make calls (get busy signal)............B. Russo, Napa, CA  94558
4272318899	2019-01-06T17:23:36	disqus_yknocxCYTs	istheservicedown	Comcast outage or service down? Current problems and outages	They really should just rearrange their name to be Comscat already.
4272417243	2019-01-06T18:37:29	debbiefrittshendrix	istheservicedown	Comcast outage or service down? Current problems and outages	CBS-HD is out in Loganville, GA
4272518819	2019-01-06T19:50:20	shannonlofstrommckinney	istheservicedown	Comcast outage or service down? Current problems and outages	No internet connection - I noticed at 3:00am this morning. We live in Damascus Oregon area.
4272537029	2019-01-06T20:04:09	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	My X1 service has been out since around 4pm on Friday, Jan 4 2019. I live in Savannah GA. The outage does not appear on the outage map. Every time I have called after the estimated service restoration time, it has been moved forward another 4 hours. This has been done 12 times over the past 48 hours. The app and outage map, in my opinion, is just something to appease customers and a complete waste of time. I highly doubt anyone at Comcast reads the comments.
4272669280	2019-01-06T21:46:37	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	We lost power briefly a couple times but have been fine otherwise. Our internet just went out, I’m wondering if they’re working on power lines. As of 1:45pm all traffic lights are still out
4272728158	2019-01-06T22:35:07	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	day number fucking 2 inin Dunda no internet again, 21224........WTF!
4272731315	2019-01-06T22:37:46	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Day number fucking 2 comcast no internet, u suck I will be terminating what u call service
4272845876	2019-01-07T00:25:07	disqus_Nf2Go4ty7d	istheservicedown	Comcast outage or service down? Current problems and outages	TV reception has been really fuzzy all day.  has not improved through the day at all.  N Ft Myers at Del Prado area
4272878997	2019-01-07T00:57:23	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	My intern
4272930440	2019-01-07T01:49:43	disqus_D2bzmzIxI3	istheservicedown	Comcast outage or service down? Current problems and outages	Tried to watch TV an hour ago.  Black screen. Restarting the cable Box, no effect.  I have internet through Frontier, so I am streaming.  Redmond, WA  About a mile from Microsoft.
4272940497	2019-01-07T02:00:33	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Union City, CA. No internet
4272964855	2019-01-07T02:27:01	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	No service in south Ogden 84403 I am so fucking done with your over priced shit service
4272974718	2019-01-07T02:38:05	disqus_RiFvfUBHUt	istheservicedown	Comcast outage or service down? Current problems and outages	My neighbor (Jensen, (206) 824-8381 - cable TV and Internet - has been down all day and he asked me to message you to see when his service might be expected to be restored
4272976059	2019-01-07T02:39:38	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	NOT ONE COM-SCAT ASSOCIATE WILL READ THIS!! You all do know thats why this is here...right?  No one will ever see this but the very angry people talking to other very angry people! I don't usually do this but...I just came to let it out!  First noticed the crazy last night from about 12am-3am (study hours) All day Netflix and cable channels were glitchy, if with a picture at all (picture looked like the end of the VHS tapes at grandmas) with inconsistent streaming. I thought to myself at that moment,"this smart tv is no longer smart..got it!!" Wanted to give COM-SCAT the benefit of the doubt...(because they are the best ;) Noticed it again today around 12pm and again around 5pm. I troubleshooted the hell out of everything in this house and still either very slow or nonexistent WiFi. Cable continues to spoof us, the kids have gone AWOL...and I have a 3000 word paper due at Midnight. Called the great service reps and received great news that this great problem will be fixed in less than 45 great mins. He was as generous to offer to "call me" if the problem was resolved sooner.... 3 great hours later.....On behalf of my family we would like to give COM-SCAT a big THUMBS UP for the wonderful service. We don't even care about what's wrong its happens so often we know you guys have this one in the bag! Get it together or move out the way!! #COM-SCAT
4272992555	2019-01-07T02:57:57	disqus_ePYPaQ1gEW	istheservicedown	Comcast outage or service down? Current problems and outages	I just want to play Fortnite
4272996664	2019-01-07T03:02:38	disqus_9qXqNosL3R	istheservicedown	Comcast outage or service down? Current problems and outages	No internet, no cable.  Lodi, CA (North of Turner Rd) since 6 PM.
4273002451	2019-01-07T03:09:41	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	I’m wondering the same thing, when will we get the internet back up?
4273003975	2019-01-07T03:11:31	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Lodi cable down. Need to send in my reports to the courts and I need internet for that. It's a bummer. My job actually relies on internet staying up and my phone service is no help with that. Lodi is down please help me Jesus!
4273035365	2019-01-07T03:49:45	disqus_5UvUAQEfAp	istheservicedown	Comcast outage or service down? Current problems and outages	No internet for almost 3 hours. Lavergne,TN
4273051251	2019-01-07T04:10:19	davidzbean	istheservicedown	Comcast outage or service down? Current problems and outages	Cable and Internet out. 18302 1st St Ct E Lake Tapps 98391
4273060865	2019-01-07T04:23:02	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	No cable no Internet has been that way since seattle city light got power back on at 9am
4273066877	2019-01-07T04:31:18	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	This shitt need to come up ASAP I got a lot of hmwk Lodi Ca
4273095679	2019-01-07T05:12:49	Robertjm	istheservicedown	Comcast outage or service down? Current problems and outages	Couldn’t even watch a short 24 minute Twilight Zone episode before it went down again!! Albany, CA
4273102741	2019-01-07T05:23:11	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	No WiFi again 🤬
4273127087	2019-01-07T06:00:28	adriennekawamura	istheservicedown	Comcast outage or service down? Current problems and outages	My TV is stuck on one channel. No email, no internet!
4273163286	2019-01-07T07:01:07	joncook107gmailcom	istheservicedown	Comcast outage or service down? Current problems and outages	i have 2 providers all the time..without att.this would.not.post with comcraps
4273163513	2019-01-07T07:01:30	joncook107gmailcom	istheservicedown	Comcast outage or service down? Current problems and outages	about 6hours
4273163743	2019-01-07T07:01:56	joncook107gmailcom	istheservicedown	Comcast outage or service down? Current problems and outages	storm
4273164093	2019-01-07T07:02:35	joncook107gmailcom	istheservicedown	Comcast outage or service down? Current problems and outages	storm.get 2providers..yes 2
4273194163	2019-01-07T07:54:55	disqus_OngALJKhTp	istheservicedown	Comcast outage or service down? Current problems and outages	No internet, TV, or phone says it's doing an update on App. What update? This is lousy service.
4273207936	2019-01-07T08:18:20	jackie_paul	istheservicedown	Comcast outage or service down? Current problems and outages	No internet in Lodi, Ca for hours...very inconvenient. Please fix soon.
4273246111	2019-01-07T09:18:11	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	All down in Lodi, Ca!!! On on Forrest & Grant no TV/cable internet and no WiFi since 6:40pm yesterday? Recording said it would be fixed by 10:12pm and that time passed. Recording now says, tech cannot help and they are doing the best they can. I do NOT like this. It sucks
4273538455	2019-01-07T14:36:49	disqus_HexbKEFDqL	istheservicedown	Comcast outage or service down? Current problems and outages	Where is service in Atlanta?
4273594695	2019-01-07T15:16:07	joycefreeman	istheservicedown	Comcast outage or service down? Current problems and outages	No internet since last night!  Not surprised that this company isn’t in a hurry to fix!
4273689642	2019-01-07T16:17:47	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	No internet service for 24 hrs in Puyallup. Wtf is going on!? The worst part is that I can see there are Xfinity customers nearby that have had their internet the entire time.
4273848422	2019-01-07T17:56:21	disqus_Nf2Go4ty7d	istheservicedown	Comcast outage or service down? Current problems and outages	What storm?
4273941428	2019-01-07T18:51:51	bigolbullelk	istheservicedown	Comcast outage or service down? Current problems and outages	All service still down, Federal Way, 11th ave sw & sw 360th st. 98023
4274128821	2019-01-07T20:45:41	dezzyangelique	istheservicedown	Comcast outage or service down? Current problems and outages	Still no cable/internet in Federal way, WA on 312th ST. It Went out at about 2-2:30 am on January 6th and hasn't come back on even though they keep showing an "update" on their website that says the service will be restored within 3 hours or they throw a random time at you like "2:07am" then that time just passes on by and still no service. An actual UPDATE would be great Comcast! Like for instance, WHEN you will be working in the area or how many places are ahead of us before you work in the area or how long before you begin working in the area or if you already are working in the area! A little information would definitely be great! You guys won't even give your customers the time of day to take their call and answer a couple quick questions!, you just expect us to take the false estimated times your service operator/website "update" throws at us and run with it as if we could count on that to be correct! If you want to KEEP your customers then I highly recommend that you at least keep us up to date with ACCURATE information regarding the service we are paying you for otherwise expect alot of unhappy customers that have had enough of the BS and would rather go with a new cable company. That's all.
4274294118	2019-01-07T22:31:27	disqus_hUYnrB3eM7	istheservicedown	Comcast outage or service down? Current problems and outages	All services still down in Renton since Saturday night wind storm. No ETA from Xfinity.
4274306970	2019-01-07T22:40:41	dianeleeschulz	istheservicedown	Comcast outage or service down? Current problems and outages	WiFi and Cable outage at 560 N St SW at 5:35pm Washington, DC
4274432245	2019-01-08T00:21:53	disqus_d3Ig1RRvJZ	istheservicedown	Comcast outage or service down? Current problems and outages	No service whatsoever in Kent 98042 - no internet, no phone, no TV.
4274711014	2019-01-08T04:39:52	darkicarus	istheservicedown	Comcast outage or service down? Current problems and outages	TV stuttering in Orange Park, FL.
4274750609	2019-01-08T05:32:36	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Alpharetta area between providence and south main street has one issue.
4274754271	2019-01-08T05:37:36	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	No service in Auburn/Milton since 3rd. Was told that is due to the storm on the 5th 🤣. Finally after 9th attempt figured out that if you prompted for text message communication with an agent, (surprise - it doesn't work either) you'll get connected with live agent. Agent had assured that service will be restored by 5am tomorrow morning. We'll see if this holds up. 🤔
4275390425	2019-01-08T16:14:33	disqus_5H6RhLirja	istheservicedown	Comcast outage or service down? Current problems and outages	No internet or phone in Woodinville, WA. This is costing our company A LOT of money.
4275441153	2019-01-08T16:44:09	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	No service in sunnyvale from Yesterday. Very frustrating.
4275470593	2019-01-08T17:01:17	tarot-e37de3f38fa98473996b42a032c9cfa9	istheservicedown	Comcast outage or service down? Current problems and outages	Internet not working since yesterday or phone service
4275470701	2019-01-08T17:01:20	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Comcast down in Oak Lawn IL and Chicago area. Tv and Internet wifi outage.
4275868170	2019-01-08T20:51:21	Waynesrv	istheservicedown	Comcast outage or service down? Current problems and outages	Comcast Business Internet down here in Portland, Oregon. Bad connectivity since yesterday.
4276043227	2019-01-08T22:24:08	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Service out Richmond Hill, GA cable and internet
4276124276	2019-01-08T23:23:19	lauriehubbardanstead	istheservicedown	Comcast outage or service down? Current problems and outages	Internet service and TV out.
4276189888	2019-01-09T00:18:35	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Since I woke up this morning our Comcast Internet has been down (Tacoma, WA). Really the past few weeks, month almost now there have been SO many times out Internet has been down. I rely on our internet for work, my daughter does school 100% online and it puts a burden on the rest of the family when they’re expecting to be able to use WiFi and it’s not working properly. I’ve contacted Comcast and the rep said they don’t get any information regarding the outages, when they’ll happen, how long they’ll last for, or when everything will finally be up and running Iike it used to.  <b></b> My daughter missed ANOTHER full day of school and I had to explain to my employer that I’m unable to work AGAIN today because our internet is down once again this week. <b></b> I know Comcast isn’t the cheapest provider out there and I was willing to pay more because at the time, they were the the best. Not so much anymore.  I’m thinking it might be time to switch ISP’s.
4276200475	2019-01-09T00:27:41	disqus_fCLuPcxRsn	istheservicedown	Comcast outage or service down? Current problems and outages	2 minute outages every 10-20 minutes. I can't play games online, since the connection keeps dropping. Fishers, IN
4276211250	2019-01-09T00:37:28	Retiredchemicalengineer	istheservicedown	Comcast outage or service down? Current problems and outages	internet connection comes and goes - Lees Summit MO area just east of Legacy Park
4276390356	2019-01-09T03:10:37	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	I'd say for the past two weeks now nothing's been done about the massive issues in connectivity with Comcast. While simple uses for email work, they are still noticeably slower which is frustrating when trying to work. Every single YouTube video auto quality is 360 and even then still buffers, connecting to any manner of online game is a joke since the internet drops every 2-5 minutes. 600kbs down and 126kbs up is not what I'm paying for and so far the representatives have been less than helpful with any foreseeable solution or compensation.
4276401104	2019-01-09T03:20:35	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	My cable and TV is out in Richmond Hill. Been out all day
4276401742	2019-01-09T03:21:11	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	My cable and internet is both out. Since 4pm
4276556359	2019-01-09T06:30:11	unavailable	istheservicedown	Comcast outage or service down? Current problems and outages	Our TV was having issues, and after rebooting STB, on screen message is, "Something's not quite right." w 3 suggestions. Tried them all, w/o resolution....now what?
