id	createdAt	username	forum	thread	raw message
4951395315	2020-06-12T13:36:53	disqus_iPw5WCcHFb	downdetector	US comcast-xfinity	15th DAY IN A GOD DAMNED ROW COMCAST! We have been on the phones with you lot almost every damned day for these outages and every single time a new excuse is used to cover yourself from these problems your company is facing. Between 7a.m and 6p.m the internet here in Reading PA, REGULARLY disconnects for upwards of 3 hours and only goes back online for around 15 minute intervals! THIS IS GETTING SERIOUSLY OLD VERY QUICKLY WITH HOW EXPENSIVE YOUR PACKAGES ARE.  Not only this but we found out in this recent paynent that you INCREASED the package cost without warning! Seriously don't see the worth when it's not even stable!!
4951492077	2020-06-12T15:04:04	unavailable	downdetector	US comcast-xfinity	It’s been a whole week now, and the wi-fi is still sporadic. I can’t get 1 minute of stable connection ANYWHERE. Comcast needs to learn to take care of the people that take care of them. I’ll be turning every one I can off from Comcast’s services for as long as I live. I’ve lived with their shitty services for a whole decade but this is the last straw: A whole week without a single minute of stable connection. Don’t send a tech unless you want them to get hurt.
4951528492	2020-06-12T15:35:25	disqus_ZKjIr5ItMv	downdetector	US comcast-xfinity	Every time my internet drops I lose my secure connection to work.  I pay too much to have this happen every day. DC here BTW.
4951750242	2020-06-12T18:41:06	unavailable	downdetector	US comcast-xfinity	I'm from Nashville TN, and our wifi was out from 12am to 1:30pm. This KEEPS happening and I don't have any data right now. It's so annoying and my brother said that they said it would be out at one time, and they kept changing it. It goes out so much. I'm tired of it, so either they get their crap together, or they are going to lose A LOT of clients.
4951982114	2020-06-12T21:53:41	unavailable	downdetector	US comcast-xfinity	I’m from Battle Creek Michigan and have been without internet for 4 days now, they claim they can’t find the issue and don’t know how to fix it. It was supposed to be repaired by 5:30est for the last 4 days now, still nothing.
4951985529	2020-06-12T21:57:28	unavailable	downdetector	US comcast-xfinity	Internet it sucks
4952129818	2020-06-13T00:41:53	disqus_yQB3e3AASA	downdetector	US comcast-xfinity	Internet out here along with cable since 10:26am. What's even worse is the hotspot is affected by the outage too so can't even use that. GPP Michigan
4952156354	2020-06-13T01:14:21	jessicabrittanyroebuck	downdetector	US comcast-xfinity	I’m in GR Michigan and my internet services stopped working :(
4952228673	2020-06-13T02:25:18	UllNevaNo	downdetector	US comcast-xfinity	I'm in PG Co and mine Xfinity internet drops at least once a day too. This is some BS! Verizon costs more but I rarely had interruptions. 🤔
4952235426	2020-06-13T02:34:41	alexcastilleja	downdetector	US comcast-xfinity	Literally gonna move off of Comcast after this. Every single month I find myself back to this page to check if it’s only me that’s experiencing problems but it’s not.
4952236205	2020-06-13T02:35:43	alexcastilleja	downdetector	US comcast-xfinity	What’s worse it that they are so unapologetic about the fact that this won’t get “fixed” until 6am tomorrow morning. It’s 9pm. Why do I even have this service?
4952254785	2020-06-13T03:02:23	disqus_0hyRC1IZQk	downdetector	US comcast-xfinity	I live in Greenwood Indiana.  I pay over $100 for gigabit, and this past 2 months I have either been down or my download speed is around 80 Mb/s.  THAT'S NOT GIGABIT!  Not to mention, I have used my phone as a hotspot more than I have used comcast during working hours (I currently work from home) because Comcrap is too unreliable!  My only other option is going back to AT&T, very slow and very expensive!  But they were at least reliable!  I may report them to FCC again.  That seemed to work very well last time.
4952258973	2020-06-13T03:08:31	disqus_0hyRC1IZQk	downdetector	US comcast-xfinity	I would suggest everyone start reporting this stuff to the FCC!  Comcast is legally obligated to address the issues at that point.  And the corporate office is required to contact you to resolve the issue.  If we start flooding the FCC with complaints, Comcast would freak out.  they would have no choice.
4952273729	2020-06-13T03:25:19	setari	downdetector	US comcast-xfinity	Great that it's not just me right now. Chicago area.
4952275792	2020-06-13T03:28:18	rockybuenavista	downdetector	US comcast-xfinity	Internet been on and off the past 2 days. its really hard for me being an online student graduating 3weeks from now. my calls are just answered by a robot that keeps reseting my connection but not fixing it. of all the time comcast, why now! majority are working and studying at home! reporting to fcc for poor service. from san jose CA
4952294744	2020-06-13T03:56:43	unavailable	downdetector	US comcast-xfinity	My internet has been incredibly spotty for about 2 weeks. It's off for most of the day, and when I get home from work It works for about 40 minutes at a time I live near Denver Colorado
4952297342	2020-06-13T04:00:40	unavailable	downdetector	US comcast-xfinity	Does anybody know? Is Verizon more or less expensive?
4952308336	2020-06-13T04:18:18	disqus_0hyRC1IZQk	downdetector	US comcast-xfinity	report Comcast to FCC!  And it seems that downdetector is in bed with Comcast, otherwise they wouldn't have deleted my post 4 times.
4952310147	2020-06-13T04:21:08	disqus_0hyRC1IZQk	downdetector	US comcast-xfinity	My FCC information is "waiting to be approved".  I don't think it will be approved.  Since downdetector is obviously in bed with Comcast, just google "report comcast to FCC" and you will have all the info you need.  Please report them.
4952322385	2020-06-13T04:42:01	disqus_0hyRC1IZQk	downdetector	US comcast-xfinity	They deleted my FCC information again.  LOL!  DownDetector, I am no longer using your services because you delete any negative comments.
4952350684	2020-06-13T05:35:51	disqus_XuLCOcKwrD	downdetector	US comcast-xfinity	press charges on them for false advertisement you are paying, and yet.... you are not receiving what you have been paid for which is what they have advertised to you which is now  -false- because why? are you receiving what they advertised which is what got you to purchase their services? for instance if you were advertised a 50gbps unlimited data plan, and you test the speed using reliable methods to attain a value that is less then the agreed upon byte amount stated in your contracts -false advertisement- go get them...
4952358490	2020-06-13T05:51:28	unavailable	downdetector	US comcast-xfinity	ours has gone out near Denver every other day for 2 weeks now! It's insanely frustrating since we work from home.  Every single time it goes down I call and report it and tell them I better have a credit for this. We've gotten so many credits we only owe $8 this month. They say there's a lot of usage, at this point I don't care.  I pay $150/ month so everyone using the internet that they pay for sounds like something they need to fix. A supervisor actually told me if it were him he'd be looking for other options and that there's no charge to close your account at the moment.
4952397155	2020-06-13T07:17:31	disqus_muPPcRanIa	downdetector	US comcast-xfinity	Still DOWN In Chicago!
4952474890	2020-06-13T10:06:47	disqus_6PEFiF4JZS	downdetector	US comcast-xfinity	I'm in battle creek,mi and my internet has been down for the past 2 hours not sure why
4952528517	2020-06-13T11:41:16	disqus_lIpxxM9pCQ	downdetector	US comcast-xfinity	Down in my part of Virginia!!!
4952567216	2020-06-13T12:34:44	unavailable	downdetector	US comcast-xfinity	My wifi is not staying on my phone keeps staying 5G
4952581325	2020-06-13T12:52:58	adamwiddowson	downdetector	US comcast-xfinity	My internet in Virginia has been going out like crazy, it does this a lot in the morning, but it never goes out during the afternoon for me.  The 3 days my internet has been going out in the morning every 20 mins and its been super annoying me and family
4952649745	2020-06-13T14:11:13	disqus_DimPiJemLG	downdetector	US comcast-xfinity	getting flapping on all comcast connections on West Coast.  (San Francisco, Palo Alto, Portland, Seattle).  fun stuff.  happened this AM around 3am, happening now around 10am.
4952713197	2020-06-13T15:19:29	travis_yeo	downdetector	US comcast-xfinity	Internet in Alpharetta, GA has felt so unstable in the past few months.  It’s frustrating if I need to work as an on-call engineer.     If you’re in the area, may want to think twice about such an expensive ISP rate for unpredictable service.
4952743612	2020-06-13T15:49:46	disqus_0hyRC1IZQk	downdetector	US comcast-xfinity	Greenwood Indiana down again this morning. Just went down a few minutes ago.
4952772575	2020-06-13T16:18:43	unavailable	downdetector	US comcast-xfinity	Internet in Champaign IL is sp
4952812902	2020-06-13T16:58:46	rockybuenavista	downdetector	US comcast-xfinity	3rd day comcast. what is going on?
4952856097	2020-06-13T17:42:20	unavailable	downdetector	US comcast-xfinity	Houston area out. Just went down without any warning.
4953114975	2020-06-13T22:03:07	unavailable	downdetector	US comcast-xfinity	Hayward CA been on and off since the morning. Currently just off...
4953130910	2020-06-13T22:22:22	disqus_imq4VaxGWl	downdetector	US comcast-xfinity	Rohnert Park CA is also down. What the hell is happening?
4953136523	2020-06-13T22:29:02	disqus_imq4VaxGWl	downdetector	US comcast-xfinity	Everywhere is down and they arent really doing anything to help us out.
4953169707	2020-06-13T23:09:09	unavailable	downdetector	US comcast-xfinity	Down in Pueblo,Co for about an hour now. No tv or internet.
4953202177	2020-06-13T23:51:03	rogersgordon	downdetector	US comcast-xfinity	Tv been out for two days...says “outage reported...will be resolved soon”...what the heck is “soon?”
4953205058	2020-06-13T23:54:49	setari	downdetector	US comcast-xfinity	Internet was fine all day until literally just before 6 pm central and now it's spotty. This is why I'm paying a hundred a month? Chicago region. The actual website is also throwing errors on my phone.
4953229202	2020-06-14T00:28:57	disqus_3zPHgTKaMp	downdetector	US comcast-xfinity	Same here. NW burbs. Another map shows outage in Palatine/Buff Grove area 😠
4953247886	2020-06-14T00:55:18	disqus_amsQI8OieM	downdetector	US comcast-xfinity	Greenwood down, not that I have to work or anything.
4953252506	2020-06-14T01:01:59	disqus_OfBHitqut1	downdetector	US comcast-xfinity	Buffalo Grove outages & disconnects for 3 days
4953259876	2020-06-14T01:12:36	jimkindred	downdetector	US comcast-xfinity	Down in Corinth, MS nearly all day.  Service has been unreliable for the past week.  Receiving the standard false promises from Xfinity as to when the service will be restored.  New company installing fiber optic in this area, as soon as they go online I will be terminating my account with Xfinity.
4953358750	2020-06-14T03:34:42	disqus_A7Sl8O8MGt	downdetector	US comcast-xfinity	Pay over $200 dollars a month and that's with no pay channels. My triple play has been down for going on 3 days. You creeps better give us a discount or you've lost another customer!
4953425754	2020-06-14T05:25:13	disqus_SO5gjkPyRb	downdetector	US comcast-xfinity	Down in Irvington, New Jersey for the past hour or so.
4953452200	2020-06-14T06:19:01	igorbarkon	downdetector	US comcast-xfinity	I have multiple outages per day every day of my triple play Xfinity broadband. It started on 6/10/2020. Periodically I lose internet, tv, and phone. And then service is coming back to be interrupted again in a couple of minutes or hours. It is happening in Buffalo Grove. Is it related to outage reported by Comcast on 6/10/2020?
4953456537	2020-06-14T06:28:03	igorbarkon	downdetector	US comcast-xfinity	Unfortunately it is almost impossible to get reliable information from Comcast/Xfinity as automatic response system blocks access to technical personal.
4953461906	2020-06-14T06:39:44	disqus_uGvRZgLBVZ	downdetector	US comcast-xfinity	You can fix it. But it will take a while disconnect the wifi on all of your electronics it took me about 8 hours to come back for some reason having multiple things connected is like an emp for the wifi then turn off your router  and wait then it should work.
4953466697	2020-06-14T06:50:12	igorbarkon	downdetector	US comcast-xfinity	I have outages in Buffalo Grove since 6/10/2020. I lose Comcast triple play broadband multiple times per day. And there is no way to communicate with customer service and technical personnel. Automatic Response System provides false information about status of outage
4953491141	2020-06-14T07:43:53	disqus_9QpUYFitle	downdetector	US comcast-xfinity	Hillsboro, OR. internet is fine but the TV keeps coming and going.
4953652479	2020-06-14T12:36:35	unavailable	downdetector	US comcast-xfinity	I'm not far from you and I recently had to replace the modem. All worked fine for a bit until last night when everything just<i>died</i> on us.
4953670026	2020-06-14T12:58:29	unavailable	downdetector	US comcast-xfinity	It's ridiculous! We don't have Internet connection in Chicago since Friday 😕
4953737595	2020-06-14T14:14:33	alice_carey	downdetector	US comcast-xfinity	Everyday, it's been temperamental TV which is pixelated and disappears for a couple of seconds.   And now I'm experiencing the same thing now.  This signal also affects my phone service as well. Though it's on Comcast end they always ask too much information when all they need to know is the area that is being affected.  I'm really sick of Comcast  which is in West Central Indiana  .
4953821745	2020-06-14T15:38:43	unavailable	downdetector	US comcast-xfinity	Our internet still isn’t up. It’s been 3 days.
4954272951	2020-06-14T23:14:59	disqus_7XunpanFgK	downdetector	US comcast-xfinity	COMCAST - worst and most hated ISP on the planet. Once 5G becomes mainstream, they’ll be dumped by tens of millions of users and they know it. It’s why they keep raising prices.
4954288032	2020-06-14T23:33:00	unavailable	downdetector	US comcast-xfinity	How does the live outage map show outages across AMERICA, but downdetector’s website still says that there’s no outage on Comcast’s end? They really are in bed with those scumbags.
4954395146	2020-06-15T01:43:03	mwc1	downdetector	US comcast-xfinity	Keep having issues loosing connectivity, is upstream somewhere Conyers Georgia
4954396916	2020-06-15T01:45:14	mwc1	downdetector	US comcast-xfinity	ATT Fiber going in everywhere, Comcast./xfinity about to loose a lot of customers if dont get on the ball with reliability, last problem, some previous service tech did not know what was doing pout wrong part on cable connection to local amp on pole was leaking like crazy too them a few days going up and down the street looking for the problem. Hiring cheap barley trained if at all labor, or contracting things out, big time reliability issues.
4954457459	2020-06-15T03:07:42	unavailable	downdetector	US comcast-xfinity	Fix my internet you fat sacks of shit!
4955045325	2020-06-15T15:18:05	richarddeeley	downdetector	US comcast-xfinity	Since there is no internet I cannot pay my bill
4955047731	2020-06-15T15:20:09	disqus_BftNEmRZOO	downdetector	US comcast-xfinity	I've had nothing but problems. Switching to Verizon as soon as possible. I've given them the benefit of the doubt for so long. But it's at the point I cant even do my jobs. And the customer service is HORRENDOUS. I'll pay the extra to get out of a contract. It's worth not having to deal with this shit anymore.
4955256888	2020-06-15T18:15:50	myname_iss	downdetector	US comcast-xfinity	I used to love Comcast/Xfinity and could not understand how so many people hated them. I had nothing but positive experiences with them - and the internet was fantastic. About 6 years ago I moved, and the internet in that house was nothing but terrible - and they blamed the walls. I dealt with it until this past winter when we finally moved, and couldn't wait to have great internet again.   The technician that came was, and I say this with the utmost respect, an old, lazy, out of shape man who clearly didn't do his job to the best of his abilities. We have a large house and a very large property, and this man chose to set up the router in the very front corner of the house, and we do not even get Wi-Fi on the other end of the house - forget upstairs or downstairs. We were promised internet and tv in our pool house - and then the tech told us that he couldn't set up service in another structure - even though customer service promised us that this wouldn't be an issue. If we want another tech to come out, we have to pay a nice hefty fee for their 'service'.  On top of this, the internet has never been so spotty in the entire decade + that I've had Comcast/Xfinity. Hardwire lines lose connection randomly and the speeds are almost never more than 50% of what we're paying for. Forget trying to use it between 4-11pm. It's abysmal. I finally understand the hate.
4955264440	2020-06-15T18:21:39	igorbarkon	downdetector	US comcast-xfinity	I am from Buffalo Grove, and the problem with my triple play broadband still exists: recurring outages multiple times per day. Started on 6/10/2020. Automatic Answering System provides false information and blocks customer from connecting to technical personnel
4955274783	2020-06-15T18:30:21	igorbarkon	downdetector	US comcast-xfinity	Could anybody recommend me a good internet provider in Buffalo Grove area? Other than Comcast and ATT
4955278720	2020-06-15T18:33:54	igorbarkon	downdetector	US comcast-xfinity	Recurring outages of triple play broadband in Buffalo Grove. Effective since 6/10/2020
4955280227	2020-06-15T18:35:20	igorbarkon	downdetector	US comcast-xfinity	Automatic Answering System provides false info and customers from technical personnel
4955281807	2020-06-15T18:36:45	igorbarkon	downdetector	US comcast-xfinity	I forgot to mention that broad and provider is Comcast/Xfinity
4955426590	2020-06-15T20:32:02	divamonroe	downdetector	US comcast-xfinity	Suddenly unable to use my Xfinity Mobile. Just keeps failing calls left and right.
4955492399	2020-06-15T21:23:48	zeitgeisttruther	downdetector	US comcast-xfinity	Hmmm, tmobile, facebook messenger, then xfinity. Lets ask ourselves, whats really happening?
4955493749	2020-06-15T21:24:57	disqus_jytryRlIzJ	downdetector	US comcast-xfinity	Yeah I've been trying to text and call and nothing.
4955506820	2020-06-15T21:36:21	unavailable	downdetector	US comcast-xfinity	Unable to call patients in different Central Office locations. Patients having trouble calling  our practice 303-321-1578.  Something is wrong.  720434, 720609, 303523, are examples of dialing these numbers and getting dead air.  Been going on for hours.
4955522127	2020-06-15T21:49:48	unavailable	downdetector	US comcast-xfinity	Same issues here in San Diego and Sacramento
4955549117	2020-06-15T22:15:06	disqus_XGzEhbzzRm	downdetector	US comcast-xfinity	I've had problems with my internet and the Viewing Channels on my tv. This is too Many problems! Because their price on this basic pkg. Is Too Damn High!
4955552470	2020-06-15T22:18:22	meganleannespinosa	downdetector	US comcast-xfinity	Antioch, CA too!
4955554983	2020-06-15T22:20:57	disqus_fwQU2eZhxw	downdetector	US comcast-xfinity	Damn it......I pay good money to keep my services running as smoothly as possible....my phone has being giving me problems since 5:00am Pacific-Time.....So again Damn-it
4955558646	2020-06-15T22:24:38	divamonroe	downdetector	US comcast-xfinity	Turns out Xfinity Mobile uses T-mobile's towers and T-mobile is out nationwide.
4955559195	2020-06-15T22:25:14	unavailable	downdetector	US comcast-xfinity	Terribly slow internet. Need to switch....probably to Verizon.    Has gone on too long!
4955573630	2020-06-15T22:39:49	thomasterreault	downdetector	US comcast-xfinity	Xfinity Mobile actually uses Verizon towers.
4955576681	2020-06-15T22:42:52	disqus_65SQhIafIN	downdetector	US comcast-xfinity	It's not Comcast, probably the GOV. Is it not a coincidence that TMobile's network is down simultaneously!?!?
4955581469	2020-06-15T22:47:42	disqus_otv9DABuxj	downdetector	US comcast-xfinity	Has anyone looked up at the huge object hovering above the US? No.... everyone is stuck staring down at their devices as the REAL cause is simply sitting there, over their heads.
4955582189	2020-06-15T22:48:26	janetgambino	downdetector	US comcast-xfinity	ALL mobile providers have customers complaining
4955582439	2020-06-15T22:48:42	unavailable	downdetector	US comcast-xfinity	Wifi just went out. Near Santa Barbara County, CA.
4955592568	2020-06-15T22:59:07	unavailable	downdetector	US comcast-xfinity	Mine is running just fine No issues so far
4955604626	2020-06-15T23:12:00	syerpe	downdetector	US comcast-xfinity	No problem in Ft Lauderdale.
4955607861	2020-06-15T23:15:27	unavailable	downdetector	US comcast-xfinity	All services are down Northwest suburbs of Chicago. This has been going in for e weeks on and off. Very frustrating
4955610748	2020-06-15T23:18:32	unavailable	downdetector	US comcast-xfinity	2 weeks of all services (internet, phone, cable) going in and out. I've reset my boxes over and over. Even switched out my own modem back to the old one. No dice. I think Comcast needs to comp me a whole month.
4955621894	2020-06-15T23:30:17	disqus_w02lbcrdym	downdetector	US comcast-xfinity	Xfinity gigabit down over and over, day after day. Down now.
4955635230	2020-06-15T23:44:37	sonyatiggs	downdetector	US comcast-xfinity	I have been having issues off and on for years...got new phones, tv, cable boxes and Motoms... still the same issues...just recently had a appointment...the guy brought a new motom and left....wish there were others....they are too high quality has gone down...I been with them over 30 years..
4955647029	2020-06-15T23:57:25	unavailable	downdetector	US comcast-xfinity	Where's the refunds and will this ever get better.They continue to get paid while we do without service. Where's the Govt. in this?
4955648419	2020-06-15T23:58:35	tyreesalindsay	downdetector	US comcast-xfinity	Why out of no were everybody stuff mess up
4955650121	2020-06-16T00:00:13	pt1bill	downdetector	US comcast-xfinity	I will get rid of them, if the only thing I can get, is 5 G.
4955654305	2020-06-16T00:05:02	unavailable	downdetector	US comcast-xfinity	Been down a few times today... Seems to happen more much more frequently the past few weeks. Friends and neighbors have issues as well.  Whenever I call xfinity, they tell me everything is fine on their end, and I need to reset my modem (doesn’t work), because they apparently can’t find it on their network. BS.
4955662539	2020-06-16T00:14:00	tracikoartgemckeownvillalpa	downdetector	US comcast-xfinity	Comcast is just starting to suck period! And I'm paying almost $300 for TV internet and phone!!! I think it's about time to look somewhere else for services
4955673798	2020-06-16T00:26:07	maryfinnhogan	downdetector	US comcast-xfinity	Mine has been going up and down ever since covid-19
4955681821	2020-06-16T00:35:04	disqus_Qu5wa9k4Lc	downdetector	US comcast-xfinity	There is an internet wide issue today. Not just Comcast, nearly everything is affected
4955705064	2020-06-16T01:00:17	beverlyheintzwelsh	downdetector	US comcast-xfinity	I have been working from home for months and I call them at least once a week for getting kicked off and I manually have to reconnect. And they tell me the same as you...nothing wrong on their end reboot modem doesn't change it. The last time they said they would monitor it...asked what that means they don't know!!! So tired of getting jerked around and I am only working 10 feet from the modem!!!
4955705767	2020-06-16T01:01:02	disqus_ldsr6J0xdf	downdetector	US comcast-xfinity	Does anyone else notice the graph showing amount of reported outages starts at june 15 2020 @5:55pm with 102 complaints and ends on june 16 2020 5:40pm with over 700 complaints I didnt know they could tell the future last I checked todays date is june 15 2020 Also why the hell everytime I pay my comcast bill for the next week my internet keeps going out but whenever I owe them money my internet is fine? I really hate comcast
4955718353	2020-06-16T01:14:56	disqus_RRfobUnAcu	downdetector	US comcast-xfinity	Internet has been very very slow all day
4955719588	2020-06-16T01:16:20	disqus_ldsr6J0xdf	downdetector	US comcast-xfinity	What is going on now i post a comment and it says it was posted 2 minutes from now??? Date and time is right on my phone wth is going on. Also why is it  when I mention how their outage graph starts on 06/15/2020 and ends on 06/16/2020 with 700 complaints my comment disappears??
4955721717	2020-06-16T01:18:44	unavailable	downdetector	US comcast-xfinity	The worst internet I ever had before! Weak signal. Port connection  Wifi bars fluctuating up&down and kicking me out all day and night.. incredible
4955754253	2020-06-16T01:54:11	gary_herzberg	downdetector	US comcast-xfinity	There mite be a outage in your area
4955754458	2020-06-16T01:54:24	gary_herzberg	downdetector	US comcast-xfinity	Check outage map
4955775545	2020-06-16T02:18:44	unavailable	downdetector	US comcast-xfinity	CR909944816 trouble since drop was buried last week. Transferred three times and tried to tell me it wasn't your problem. They came at 6PM left  9PM never checking if working service! Today was even more issues.
4955792701	2020-06-16T02:38:32	tammywellsgrube	downdetector	US comcast-xfinity	Very slow and intermittent in Vermont
4955796675	2020-06-16T02:43:21	sorperez	downdetector	US comcast-xfinity	I lost my internet last night around 2am after a hour i just when to bed i don't even when it came back
4955803324	2020-06-16T02:51:30	disqus_GhTxzK126e	downdetector	US comcast-xfinity	Alice                                                                I have to unplug my internet box then  plug back in so it can reboot itself. And check my code to make sure my connection is not interrupted. Hope it will end soon.
4955827245	2020-06-16T03:23:02	disqus_HdCmyioJfu	downdetector	US comcast-xfinity	Idiots, there are Sun Flares going on and magnetic field rushing in . Just be thankful it didn't fry whole thing. Just a nature. Now, just go outside and raise your fists at the sun. Get educated illiterate imbeciles.
4955832844	2020-06-16T03:31:15	unavailable	downdetector	US comcast-xfinity	Our internet wasn't working well the week of 8th, on Thursday and Friday 11th and 12th, wouldn't even work but tv was still working. Had to call customer service and request a reset the whole internet.  Works now
4955848741	2020-06-16T03:55:49	dongrau	downdetector	US comcast-xfinity	Moron
4955849851	2020-06-16T03:57:36	dongrau	downdetector	US comcast-xfinity	You must be the 1 that thinks this company is great
4955851758	2020-06-16T04:00:41	disqus_HdCmyioJfu	downdetector	US comcast-xfinity	I put my opinion in replies. Go and protest some more. That's all you can do.
4955852931	2020-06-16T04:02:35	unavailable	downdetector	US comcast-xfinity	Really, “Mike”?  Thank you for proving to the downdector community how much of a benefit to humanity you are. Truly, a treasure.
4955855985	2020-06-16T04:07:43	unavailable	downdetector	US comcast-xfinity	He is “the one”!  The all-righteous “Mike” who knows all, beloved by all. All praise “Mike”!!!
4955856998	2020-06-16T04:09:25	unavailable	downdetector	US comcast-xfinity	Also, global warming is a myth. Just ask “Mike”. He’ll also tell you that solar flares and internet problems are somehow connected to people who are “rioting” and “looting” in the streets. He’s a genius!!!  Thank GOD for “Mike”!
4955859213	2020-06-16T04:13:07	unavailable	downdetector	US comcast-xfinity	Comcast and Xfinity !!! It is I, one of your “sore loosers” (note how I don’t know how to properly spell the word “loser”), unfortunately due to riots and looting as well as solar flares, my internet connectivity is suffering as a direct result, but please turn your attention to “Mike”, he comes above all else.  Ignore all of the other “morons” on here, they don’t know Jack. But by all means, please PLEASE help “Mike”!
4955860899	2020-06-16T04:15:58	unavailable	downdetector	US comcast-xfinity	Nobody gives a rip about your opinion you troglodyte, especially the people on this forum. Thanks for the tip though, I’ll get right back to protesting. Right after you get back to sucking corporate weeeeeiner and takin it up the capitalist pooper!
4955861494	2020-06-16T04:16:57	disqus_HdCmyioJfu	downdetector	US comcast-xfinity	Either you are child or angry boomer who only takes out blame at the company.
4955862193	2020-06-16T04:18:08	disqus_BJmd704HBB	downdetector	US comcast-xfinity	Something blow out my router the last week of May it was very bad in the house. No internet oh my:) Comcast immediately sent new and upgraded gateway, it took a few days to receive but what the heck had my smartphone and cable I was good for a few days of no internet. Besides was kinda tried of it anyway. Thumbs up to Comcast"s service team in helping me reconnect  the world 🤗
4955863745	2020-06-16T04:20:46	unavailable	downdetector	US comcast-xfinity	No xfinity goes off  Verizon towers
4955864486	2020-06-16T04:22:00	unavailable	downdetector	US comcast-xfinity	“but looting and burn cars is not an answer”. Yikes, Mike!!!  Your grammar could use some work!  And that is EXACTLY what a racist would say!  Congratulations, Mike!  You have dug yourself deeper into the hole!  Intolerance has yet again shows it’s fat ugly face. And when did anyone say anything about protesting? You’re the one that brought that up.  And where did I ever condone burning and looting?  You’re three for three, Mike!  Now, I gotta get back to my finals at Harvard. But what do I know?  Clearly, your intellect is vastly superior to mine!  I bet you even watch Rick and Morty you stand up genius citizen, you!
4955865900	2020-06-16T04:24:18	unavailable	downdetector	US comcast-xfinity	You sound like a Neanderthal!  If you’re so tech savvy, why haven’t you turned on autocorrect???? Your B.S. sermons would actually make sense if they were grammatically correct!
4955868286	2020-06-16T04:28:18	unavailable	downdetector	US comcast-xfinity	Surprise, surprise! I am neither!  Just a fly in the ointment, monkey in the wrench!  And when did I blame anyone including the corporate that monopolizes the internet in our country?  I didn’t blame anyone!  And just so you know, it would be “who only takes our blame ON the company” not “at”!
4955869214	2020-06-16T04:29:51	disqus_HdCmyioJfu	downdetector	US comcast-xfinity	Benefit of how you people blaming a company that they don't have a control of what's happening with the service.  Move out of Arizona 🏜 to the big city and there will be service.
4955869279	2020-06-16T04:29:57	unavailable	downdetector	US comcast-xfinity	Oh but I can do so much more than just protest! I can sit here and destroy you in the comments section!
