id	createdAt	username	forum	raw_message
5022212795	2020-08-08T01:18:50	almp16	istheservicedown	Verizon is SOOOOOOOOO MUCH BETTER. I had it for almost 9 years and when I tell u I never ever had one issue. NOT ONE!! Plus Fios’ picture is a thousand times better. Everything was. Switch tonight n u will never have another issue again. 9 years w Fios, not one problem. Less than a year w Altice and DAILY I have a friggin issue. It’s bs. I am right there w u. Altice is a joke and truly shld not even be allowed to exist. It’s constant.
5022213477	2020-08-08T01:19:36	juan_ren	istheservicedown	Package from Portland Oregon no tracking at all for 5 days.Dropped off a package on 08/03/20. But still no tracking update till today. Please help!Tracking number9410828206334087181566
5022213726	2020-08-08T01:19:53	daniellepetrowskimcdermott	istheservicedown	We have had a total blackout with all optimum service since the storm and no way to report the outage. No tv, no internet, no phone service. When I look up my account it say that my service is up and running! This is so frustrating
5022217119	2020-08-08T01:23:55	gettingmoreannoyed	istheservicedown	max, i know u prob wont help me here but if u have spare oppertunity and wouldn't mind, these arent super stuck yet, but seem to gotten lost in the void of no scans for a while and i kinda need these sooner rather than later (gotta make my car legal for a trip):  9405508205496568029986  and 9405508205497114114781
5022221162	2020-08-08T01:28:33	cattacroland	istheservicedown	Pomona is there an outage ?
5022226045	2020-08-08T01:34:13	kathy_beasley	istheservicedown	Internet down again since 5 pm 75087
5022226279	2020-08-08T01:34:30	disqus_1eRLkjHgzn	istheservicedown	No internet or Cable all day, Shelby, NC
5022230183	2020-08-08T01:39:08	None	istheservicedown	Very frustrated using your customer options to report my service outage.  First your telephone answering system takes you through a prerecorded message say “an outage has been reported in your area” then says there are too many other calls ahead of you and hangs up.  The online systems are confusing and even when you get to a screen that prompts for the type of outage it only lets you pick one (e.g., Internet), then thanks for reporting, without requesting any further information - such as important information like the service address - nor if more than one service is affected (all three of our services are out - unsurprisingly).  We were without power for more than 3 days, and the level of frustration (with UI, the utility provider) is high enough already without having to deal with this horrible customer service.  I still don’t know if Cablevision knows I have a problem, let alone an idea when my service will be restored.  I’m not sure why I bother commenting here, other than having an opportunity to vent.
5022234791	2020-08-08T01:44:13	disqus_5ggcJb3Ht5	istheservicedown	Jaclyn Yes Jersey City along with a lot of other facilitiesis backed up Did you try to contact consumer affairs?I don't think it's lost it's thereMax
5022237415	2020-08-08T01:47:19	supasamboateng	istheservicedown	The same with me;  I'm beyond frustrated. I have had no service at all for TV, phone, and wifi. I'm done with the service and they don't deserve the money they get
5022238767	2020-08-08T01:48:57	disqus_5ggcJb3Ht5	istheservicedown	Juan don't know why it's taking them so long to acceptif it was dropped off there  I have seen cases like this when a packageis dropped off but went to the next facility without being scannedIf you can go down please try to talk to a supervisor or postmasterbut not to a window clerkMax
5022239576	2020-08-08T01:49:49	None	istheservicedown	No I haven’t do you happen to have the number or email?
5022239768	2020-08-08T01:50:01	None	istheservicedown	What's going on with the cable(TV)? NOTHING that was suggested to "reset" the cable box worked! On the website all we can do indicate which service (s) has a problem. There's no indication of whether or not there 'is' a problem & or what will be done to fix the problem. Customers are just left hanging waiting wondering IF anything is being done, will be done or anything! Not very good customer service 😠
5022241506	2020-08-08T01:52:06	None	istheservicedown	I’ve contacted so many facilities every day there probably getting sick of me but it doesn’t start moving soon I loose out on money I desperately need
5022241529	2020-08-08T01:52:08	None	istheservicedown	I  too have been without since 1:30 pm bergenfield. Yess im aggravated as F!  However we have our homes we are safe and im certain we have food in the fridge. Power cable tv internet etc can be restored. Life cant..let play game bond with family 🙏💜
5022242292	2020-08-08T01:53:04	disqus_5ggcJb3Ht5	istheservicedown	Reginald after Chatsworth CA thee weren't any scans till it got to youUNACCEPTABLE! scanning plays a major role in our operations!There is no excuse for employees not doing their job!Very sorry for all your troubles!Max
5022244013	2020-08-08T01:55:06	None	istheservicedown	I put in a missing mail search filed multiple complaints! Just stuck at this point
5022247482	2020-08-08T01:59:05	juan_ren	istheservicedown	Thank you very much. I’ll talk to my sender about this. Is it possible that they didn’t scan it but it’s already on the way? I had another package from Portland without any tracking until the day I received it (on time though). Things are getting more and more confusing now.
5022249620	2020-08-08T02:01:35	disqus_5ggcJb3Ht5	istheservicedown	Mark the goods news is the the first departed Newark NJ on August 5thNewark is always backed up and arrived at Harrisburg on the 6thThe second one departed Oak Forest on the 6thSo we will have to see where they go and how long!and don't worry i will always help you!
5022251982	2020-08-08T02:04:26	disqus_5ggcJb3Ht5	istheservicedown	Juan yes very possible!The problem is that we are getting hit with a record amount of packageslike i have never ever seen in my over 45 years of serviceAnd now people dying getting sick vacations etc.definitely slows the service down as most of our facilities are backed upand running shorthandedMax
5022256874	2020-08-08T02:10:23	None	istheservicedown	Hey max, the other day I posted about my package from the 27th. It got a departure scan after you commented back. then updated 14 hours later at the same facility with a new departure scan of 36 hours ago. The facility is only 45 minutes away from the local PO. But my local PO says they don’t have it so I’m wondering where it could have departed to? Or is it still in Kansas City? I’m just at a loss.  Tracking number: 9400111899563210576386
5022256920	2020-08-08T02:10:27	None	istheservicedown	Junk mail has been coming to my regular inbox for the past few hours.
5022258551	2020-08-08T02:12:32	None	istheservicedown	I forgot to add. The latest scan after the departure is “in transit, arriving late.”
5022265628	2020-08-08T02:21:12	disqus_KgHfnaW3ml	istheservicedown	no cell service in Bishopville, SC 29010 for the past 2 or 3 hrs galaxy S9+
5022266319	2020-08-08T02:22:01	disqus_3sBQrTG4Q0	istheservicedown	Data not working in kent wa. Wtf???
5022266629	2020-08-08T02:22:22	disqus_3sBQrTG4Q0	istheservicedown	Fix this asap
5022267436	2020-08-08T02:23:25	disqus_3sBQrTG4Q0	istheservicedown	Fuc it. Im getting a new provider.everyone else should too
5022268587	2020-08-08T02:24:52	None	istheservicedown	No internet, phone or tv since Tuesday.  Not one communication from Optimum regarding restoration of service. Unacceptable performance and customer service
5022277484	2020-08-08T02:36:23	gettingmoreannoyed	istheservicedown	your amazing for stepping up max.    ya thats info ii got as well from standard tracking but one that made it to harrisburg from NJ been stuck between harrisburg and mechanicsburg facilities for a while.. oddly i have another package that zipped right thru without issues and it wasn't first one into harrisburg facility of my packages.  which is why i got a bit worried and confused that maybe something happened.  you have any additional info on either package like anything we normal humans cant see from USPS tracking?  would love to know why they both seem like they gotten stuck between facilities..
5022282682	2020-08-08T02:43:20	dannarios	istheservicedown	Something similar is Happening to me .... :( is HORRIBLE
5022290909	2020-08-08T02:54:27	dannarios	istheservicedown	Thank you MAX, I called them again and they didn’t told me NOTHING, supposedly they escalate the claim since the 30 and nothing .. what can I do I’m going crazy is a high value item and the buyer is been so nice so far but if she closes the sale she will ending keeping the money and the bag ( when it reaches to her ) this is my income for now and I’m so stressed out
5022294516	2020-08-08T02:59:37	joannspringer	istheservicedown	Tell PSEG to fix the electric.  Not cablevison IssueYou can switch but Verizon is out for a couple of days in certain spots for the Same reason as Cablevision. Call PSEG governor on it, not that it will do anything.
5022296621	2020-08-08T03:02:44	joannspringer	istheservicedown	Everyone Hass to switch.   Do it now while it’s free.  Price will get higher as the time gets closer
5022298568	2020-08-08T03:05:38	craigravitch	istheservicedown	What is being done to fix these massive cases?? Optimum has not said ANYTHING publicly & when you call, your greeted with the company BS "Crews are hard at work, please be patient". This is UNACCEPTABLE & they need to be held accountable.
5022301070	2020-08-08T03:09:04	None	istheservicedown	I feel your pain.  I missed 3 quarters of the work day yesterday because of Verizon
5022309436	2020-08-08T03:20:54	argie	istheservicedown	my cable has been down since one pm today anyone else have this issue in whitestone,queens,ny
5022320428	2020-08-08T03:37:27	None	istheservicedown	Hey max, thank you for the help the other day. But since then, it got marked as departed (thank you) my package has went back to “in transit arriving late.” It also first said departed 9:49pm. Then the next day (yesterday.) It says departed at 12:11pm. Now it just says in transit arriving late again. I’m wondering where my package has departed to?  Because, The destination is only a 45 minute from the sort facility. And I went to my local post office and the have not seen it. Please Let me know if you can find out what’s going on or where my package is on the way to. Because it departed 34 hours ago. And the drive is only 45 minutes.  Tracking number: 9400111899563210576386Thank you for everything you do.
5022338387	2020-08-08T04:06:46	disqus_U2yaCbninT	istheservicedown	9400 1092 0609 4548 4696 97 arrived in Detroit Aug 4 at 9:10 am, it's suppose to be delivered to Mpls. tomorrow, any way to find out why it's been stuck there for 4 days?
5022338811	2020-08-08T04:07:27	None	istheservicedown	In transit since July 22. Do you know where it could be?9400111699000532028503
5022341896	2020-08-08T04:12:42	juan_ren	istheservicedown	Thanks a lot for all the effort, Max. I just got a text, my package arrived at the facility near me. So they really didn’t scan it at the beginning. Finally, I’m feeling relieved.
5022343134	2020-08-08T04:14:54	None	istheservicedown	Now that my electricity has been restored I have no optimum service. I live in Bay Shore,New York. When will service be restored?
5022344144	2020-08-08T04:16:43	None	istheservicedown	Now that I have my electricity restored I would like to know when will my optimum service be restored?
5022344861	2020-08-08T04:17:55	None	istheservicedown	When will Services be restored in Bayshore New York
5022358445	2020-08-08T04:42:28	None	istheservicedown	internet has been down for two days and a half now 75149
5022359998	2020-08-08T04:45:21	None	istheservicedown	Hey max, this said departed twice then went to in transit arriving late. Can you please let me know where it departed? My local PO said they don’t have it and it departed 2 days ago from a facility in Kansas City 30 minutes away. 9400111899563210576386
5022363632	2020-08-08T04:52:00	disqus_Le2ZVbqxZ8	istheservicedown	My package left Montana headed for marysville wa. And now it’s in Tennessee.....does somebody know why, it was supposed to be in Washington state today, but tracking says it’s in Memphis TN???  9505511625220216850658
5022365209	2020-08-08T04:54:51	disqus_fR9o8tvVFR	istheservicedown	Past 4 weeks have been quite shiddy. Went from 4 bars LTE with terrible sound quality,  calls dropping, calls wont connect, to the past few days,  3g 2 bars, no bars, no service, constant prl updates and restarts to get any type of signal. Its 9:47pm now. 3g 2bars. I wish the conversion will just hurry the fk up or stop charging me for a service I can barely use.....20+ year Sprint customer.
5022371326	2020-08-08T05:06:57	None	istheservicedown	This has happen to me for the past 5 hours!
5022380730	2020-08-08T05:25:42	disqus_5ggcJb3Ht5	istheservicedown	Kent may have been missent by our machinesIt may have fell into the wrong containerMax
5022381508	2020-08-08T05:27:16	disqus_5ggcJb3Ht5	istheservicedown	Nancy probably backed upMax
5022383269	2020-08-08T05:30:44	disqus_5ggcJb3Ht5	istheservicedown	Juan yes i see that and  Portland never scanned it all just threw it into the working mail Max
5022385350	2020-08-08T05:35:10	disqus_5ggcJb3Ht5	istheservicedown	Danna i understand and am very very sorry for all your troubles!They may be still searching so it might turn upMax
5022390273	2020-08-08T05:45:24	dexterthebloodthirsty	istheservicedown	I still don’t have internet or tv here at Edgewater NJ (07020)
5022396238	2020-08-08T05:58:26	disqus_5ggcJb3Ht5	istheservicedown	The facilities are backed up or in that facility they are not processingthe mail correctly..The older mail that is sitting there should be processed firstand maybe those facilities are not doing that and that's why they are stuck.as more mail pours in they probably are getting thrown back (the containers)Max
5022398700	2020-08-08T06:03:59	None	istheservicedown	Server not found cannot connect site doesn’t exist USAA
5022405349	2020-08-08T06:18:29	None	istheservicedown	No internet for over 24 hrs on the west coast what's going on
5022406150	2020-08-08T06:20:16	None	istheservicedown	We haven’t had cable or internet in Middle Village, Queens since Tuesday 2pm.
5022410573	2020-08-08T06:30:04	None	istheservicedown	I am doing the same thing. I have not had any cable or internet since Tuesday and can’t get any answers about what is going on.
5022423623	2020-08-08T06:58:05	None	istheservicedown	This company sucks
5022423985	2020-08-08T06:58:51	None	istheservicedown	This company sucks!
5022453242	2020-08-08T08:02:05	joshuadmunoztorres	istheservicedown	Service Code: H-ee8cedd5-37ce-4d30-fd98-ee92ff50a773
5022454503	2020-08-08T08:04:43	None	istheservicedown	Evanston, IL--is anyone having problems or had problems earlier tonight?
5022475431	2020-08-08T08:49:14	None	istheservicedown	Lost phone. Keeps saying line in use.
5022482389	2020-08-08T09:04:45	disqus_Hsq9Aim3Ia	istheservicedown	Was expecting a package via Priority mail that was sent out 07/21/20 from Walnut, CA to Longview, TX. Called the post office on 7/31 to find out what the deal was since its been "In transit, arriving late" for 8-9 days at that point. I was told that the City of Industry distribution center scanned it as departed, but it never left the facility. Now almost 3 weeks since it was shipped and no change whatsoever. 9410811899223213161199In-Transit:In Transit, Arriving LateAdditional InformationYour package will arrive later than expected, but is still on its way. It is currently in transit to the next facility.Tracking History:July 26, 2020In Transit, Arriving LateJuly 22, 202011:54 pmDeparted USPS Regional Origin Facility,CITY OF INDUSTRY CA DISTRIBUTION CENTER July 22, 202011:42 pmArrived at USPS Regional Origin Facility,CITY OF INDUSTRY CA DISTRIBUTION CENTER July 22, 202010:27 pmAccepted at USPS Origin Facility,WALNUT, CA 91788July 21, 20203:04 pmShipment Received, Package Acceptance Pending,WALNUT, CA 91788
5022501917	2020-08-08T09:46:36	None	istheservicedown	I’ve had a package sitting in Keller, TX since July 13th. The company is based from there and hasn’t moved from the post office. What’s up? I know things are backed up right now but it hasn’t moved at all!Tracking number: 9400111899563774623908
5022507123	2020-08-08T09:57:16	None	istheservicedown	Altice is the worst service ever, I can’t wait to get outta jersey
5022514705	2020-08-08T10:12:38	None	istheservicedown	No tv no internet no phone here in shelton fix ur shit or I can't do my job I work from home due to covid 19 so myself and many others in my shoes need this fixed now
5022520728	2020-08-08T10:24:42	None	istheservicedown	Why is it free?? Sorry I’m a new customer as of literally the day before the storm. My other option was fios of course, wish I new altice was bad.
5022521511	2020-08-08T10:26:15	None	istheservicedown	No calls, texts or internet in Torrington, CT since Tuesday. I need service back asap please!
5022541410	2020-08-08T11:03:50	None	istheservicedown	Shelter Island Map showed outage yesterday,  but no outage today, yet Optimum has NOT come to fix our cable and internet connections,  despite having full electricity.   Where are they?  Shelter Island on South Ferry is still OUT. Please come fix!
5022543630	2020-08-08T11:07:52	None	istheservicedown	I'm going on Day 4 of no internet. When will it be restored to Hackensack, NJ? I need be able to work and in a Covid world going somewhere else to work isn't that easy?
5022544563	2020-08-08T11:09:33	None	istheservicedown	when will the internet be restored to Hackensack, NJ? I'm entering day 4 without it. I need to get back to work and in a covid world, going somewhere else to work isn't that easy.
5022553342	2020-08-08T11:25:25	None	istheservicedown	Still no tv/ int/ cab/ no work being done in my area at all ! People next door hasn’t had power since Tuesday what is going on to fix this problem not even an ETA
5022555680	2020-08-08T11:29:27	None	istheservicedown	I never lost power but I lost Cablevision Wednesday night around 9:30 pm and haven’t gotten it back.   Tried calling Cablevision and get disconnected every time.  I consider myself a patient person but this is  not affecting my work as well.   It would be helpful if Cablevision would explain what is happening and give estimates on when they believe service will return.  We all pay way too much for the lousy service as it is.
5022556783	2020-08-08T11:31:21	None	istheservicedown	I never lost power but I did lose Cablevision service Wednesday evening around 9:30 PM and it has not been restored cents. When can I expect to have service restored. This is now affecting my work as well.
5022558325	2020-08-08T11:34:03	Espo19047	istheservicedown	No WiFi in Langhorne PA. Waited on hold for 1:40 before giving up.
5022559414	2020-08-08T11:35:58	Espo19047	istheservicedown	Same problem here in south eastern PA.
5022571978	2020-08-08T11:55:42	disqus_E2iboX9s1n	istheservicedown	I'm in hopatcong NJ.  Day 5 without internet phone & cable. My power has been back on but optimum is MIA !! WHAT HAS HAPPENED TO YOU. NO CUSTOMER SERVICE AND WHEN I DO GET THRU I GET A HANG UP AFTER WAITING AN HOUR!!!!THIS IS UNACCEPTABLE AND YOU ARE SCAMMING US ! MORE THAN PISSED OFF. NO OPTIMUM TRUCKS TO BE FOUND ANYWHERE HERE!
5022574836	2020-08-08T12:00:10	frudegames	istheservicedown	Internet works for like 30 minutes then blacks out for like an hour in MoCo, MD!!! plz fix, I'm in the middle of something important and then it shuts on me..
5022575551	2020-08-08T12:01:17	disqus_E2iboX9s1n	istheservicedown	I'm in the same boat. Going on 5 days. I have power. Optimum always comes back whe. Power is restored. We are being scammed big time. No one to call and I need the internet for our business. All my services are out. And the calls go to India so figure that one !
5022577669	2020-08-08T12:04:32	disqus_E2iboX9s1n	istheservicedown	I'm right with you.  Unfortunately I'm screwed because I can't get fios up here in Hopatcong!!
5022580641	2020-08-08T12:09:06	Blondageh	istheservicedown	can't buy ticket just blank screen
5022584787	2020-08-08T12:15:16	disqus_Qt9XD7eLvO	istheservicedown	Wifi is still out in Pensacola since about 11 last night
5022596795	2020-08-08T12:30:28	disqus_jv3rA4FJTQ	istheservicedown	Have had no issues in regards to power outage or internet...friday night internet goes down and saturday morning still no internet!! Cant wait to get rid of this trash company
5022598858	2020-08-08T12:33:14	disqus_Qt9XD7eLvO	istheservicedown	@Coxhelp I can't reach anyone on your check every since last night says connection lost and I bren without internet since about 11 pm and been up and down all night and this morning still having issues I'm located in West Pensacola, Florida
5022603165	2020-08-08T12:38:55	None	istheservicedown	Total BS. Never lost power storm ended Tuesday at 4 p.m. and at 8:30 p.m. we lost TV and internet today is Saturday and still nada. I desperately need Wi-Fi to log into work
5023076937	2020-08-08T20:43:08	None	istheservicedown	I have 2 packages coming from New Holland, PA, both still say package acceptance pending. From Aug 3rd and 4th. I've tried calling their post office for 2 days in a row, phone just rings and rings....
5023077695	2020-08-08T20:43:51	disqus_KTH8HyT4bK	istheservicedown	THAT'S IT!! I just switched to T Mobile home internet because of this current outage (and previous ones). Wish me luck,  we'll see how this new service goes.  But it sure felt good!
5023078365	2020-08-08T20:44:31	disqus_5ggcJb3Ht5	istheservicedown	08 Aug 2020            11:43                                            Delivered, Front Door/Porch. Your item was delivered at the front door or porch at 11:43 am on August 8, 2020 in WESTERNPORT, MD 21562.              WESTERNPORT, MD 21562
5023078812	2020-08-08T20:44:54	conspiracylikely	istheservicedown	This is billed as.... We all need to put together a class action that forces these scam artists to give us money off the bill when it's out for more than an HR. We have to work from home... Every minute costs us money. Tbh internet should technically be considered a human right by now. It's a crime that we even have to pay at all!
5023079574	2020-08-08T20:45:34	jefflelliott	istheservicedown	All web browsers can't find www.usaa.com web site.
5023079637	2020-08-08T20:45:38	conspiracylikely	istheservicedown	Eat a dick spectrum
5023082844	2020-08-08T20:48:29	disqus_5ggcJb3Ht5	istheservicedown	07 Aug 2020            10:05                                            Delivered, Parcel Locker. Your item was delivered to a parcel locker at 10:05 am on August 7, 2020 in LAWRENCE, KS 66046.              LAWRENCE, KS 66046
5023085872	2020-08-08T20:51:16	disqus_1ENytfOhWX	istheservicedown	The next thing your masters plan on doing to shut down the world is to turn off the internet, this will completely destroy the current system, first get you all staying in your homes with a fake pandemic, then seeing if the sheep will wear masks, yep, now lets turn off the internet so we can usher in the NWO with a new banking system based on cryptocurrency. Millions will die, of course.
5023095772	2020-08-08T21:00:29	disqus_8Kz2TqwjFw	istheservicedown	Storm had passed and we didn't lose electric or cable/internet/phone on Tues. Then roughly 6:30pm cable/internet/phone went out, but electric stayed on. Wed again around 6:30pm cable/internet/phone came back on. Believe it or not, Thurs again around 6:30pm all optimum services went out again - never lost electric! Like everyone else there is no way to contact optimum/altice as they do not ans phones, nor do they provide any info as to a time frame when service would be restored. They need to be held accountable for the lack of even minimum CUSTOMER SERVICE!  Contact your local senators and representatives - if altice can't step up then they should lose their contracts/ franchise or whatever they call the exclusive rights for service that they are not providing while continually raising fees! We are in Westbury NY
5023100403	2020-08-08T21:04:54	charlesrighetti	istheservicedown	A letter sent from Buffalo NY on July 3rd still hasn’t arrived to me here in Los Angeles CA August 8th.
5023100924	2020-08-08T21:05:23	disqus_8Kz2TqwjFw	istheservicedown	Read alot of Orwell?
5023107366	2020-08-08T21:11:28	claire_keaveney	istheservicedown	Ditto.
5023107516	2020-08-08T21:11:37	disqus_r0xpwXNiYN	istheservicedown	i cant play a minigame beacuse roblox is crashing:((
5023113375	2020-08-08T21:17:19	disqus_jQ4Ajbd203	istheservicedown	As bad as optimum customer service was PRIOR to Altice, it has become UNBELIEVABLY WORSE!!!.  Altice has completely turned customer service into an afterthought....why??....because there is very little competition to deal with.  Think about it.....you have Altice/Optimum...and then there is FIOS.  THAT'S IT!!....Altice figures they have us between a rock and a hard place....and they do.  So customer service just means we'll get to you when we feel like it....just keep sending in those checks.
5023114146	2020-08-08T21:18:02	mrtimerr	istheservicedown	are you if you are having trouble with your internet try using a different DNS number 8.8.8.8
5023115097	2020-08-08T21:18:56	disqus_5ggcJb3Ht5	istheservicedown	Charles i have a feeling it went through the high speed automation machines and may have ripped Hopefully there wasn't anything a 1/4" more in the envelope.  that causes a lot of envelopes to be ripped beyond repair! People put keys flash drives pens coins etc:in themI always recommend when sending gift cards money or items i have just stated is to please use a padded envelope and seal it well with packing tape  I know it could be more expensive but it's the best way!  I have so many gift cards that i can't return money rare coins thousands of house keys car remotes and so on  This is just for your information not to say that you did thisMax
5023116647	2020-08-08T21:20:23	claricefeldman	istheservicedown	Supposedly they delivered 3 pkgs to me on Wednesday. They did not and I've no way to find out where they are.
5023116930	2020-08-08T21:20:37	disqus_5ggcJb3Ht5	istheservicedown	Angela you can try to contact consumer affairsMax
5023120298	2020-08-08T21:23:55	None	istheservicedown	Nepas road Fairfield ct no internet, no TV, no ETA.  Impossible to get past automated answering!  For the amount of money we pay, i would expect better communication regarding updates.  I may need to consider another provider.
5023122224	2020-08-08T21:25:45	disqus_5ggcJb3Ht5	istheservicedown	Fab everything is going to be much slower nowYou should receive it on Monday that was just expected delivery which isn't always correctMax
5023130030	2020-08-08T21:32:50	janazadeh	istheservicedown	It still has not moved and if you ever manage to reach anyone in the phone, nobody knows anything. Do you know if it’s possible to go to the LA Distribution centre and help with the package? I’ve done it before in New York when they “lost” it and we managed to find it.
5023135147	2020-08-08T21:37:35	None	istheservicedown	My phone connection is intermittent. Half the time texts do not go through. No pictures are going through either
5023136612	2020-08-08T21:39:01	None	istheservicedown	Phone is intermittent, text messages sending and receiving aren’t working - pictures aren’t going through
5023136688	2020-08-08T21:39:06	disqus_5ggcJb3Ht5	istheservicedown	You can try to go there but be prepared to wait a long time if they do a package search for youAm not sure if they will release to youIf they do you would have to show idAnd sign for itMax
5023140143	2020-08-08T21:42:29	noellemerrill	istheservicedown	Cannot log on using my wifi today? What's up?
5023159844	2020-08-08T22:02:33	johnlawiii	istheservicedown	No internet Centerton AR
5023165313	2020-08-08T22:08:23	charlesrighetti	istheservicedown	Unfortunately there’s a money order in the envelope. I waited just over a month in October for a similar letter. As soon as I canceled the money order it showed up a few days later. I’m going to wait another week or so then cancel this one too. All mail seems to be slower these days.
5023182072	2020-08-08T22:26:20	None	istheservicedown	Just got the internet back after 4 days 11725 Commack
5023183693	2020-08-08T22:28:10	None	istheservicedown	@Max i’ve got a strange situation. I have a priority express package that usually overnights to me fromBoston to Maine where i’m staying. It was sent out on thursday, and was supposed to be delivered today Saturday, but my last update i got this morning at 7:00am said it had just arrived in Newark NJ... Not once has any of my packages gone through Newark. It’s always from Boston Distribution Center to Southern Maine Distribution Center to Eastern Maine Distribution center then delivered... I’m curious why for the first time is now down in NJ, in the opposite direction of where it’s being delivered. Any help would be appreciated!tracking: EJ195893533USAugust 8, 20207:17 amArrived at USPS Regional Origin Facility,NEWARK NJ DISTRIBUTION CENTER August 6, 20207:04 pmArrived at USPS Regional Origin Facility,BOSTON MA DISTRIBUTION CENTER August 6, 20206:09 pmDeparted Post Office,SOMERVILLE, MA 02144
5023184723	2020-08-08T22:29:16	None	istheservicedown	For the fifth time this week in Anderson SC y’all have let everything go offline but y’all still want ya money on time when something happens due to my security system going down I’m going to find a way to sue charter trust and believe that
5023193067	2020-08-08T22:38:22	fj_gibson	istheservicedown	No internet service in Nashport, Ohio 43830 for over four hours.
5023206793	2020-08-08T22:53:46	siggma	istheservicedown	Haven’t had phone internet or cable since Tuesday after the storm passed, never lost power, and it’s been 6 days. Optimum is still counting these days in their billing period for this month, I’m offering to pay for the switch to fios to my family but they’re adamant on staying with this garbage of a service provider. My next door neighbors have fios and they got their internet back within a day
5023207727	2020-08-08T22:54:54	siggma	istheservicedown	They do not have any intentions on fixing 11747 after turning their suffolk and Nassau support lines completely off, they automatically hang up on you
5023211987	2020-08-08T22:59:48	None	istheservicedown	I totally agree. No accountability and no one at Optimum cares about customer service any more. They need competitors to challenge them. Bring in more internet providers. Marlboro NJ
5023213715	2020-08-08T23:01:48	None	istheservicedown	Spectrum ligit get yo shii together if not you gonna lose a lot of revenue , your just gonna keep having these problems and keep having to have people the full amount for the internet that they couldn’t use and then all these people are gonna go to somebody else because you guys are like little school girls hiding in the bathroom Sucking off the gym teacher
