id	createdAt	username	forum	raw_message
4848745996	2020-03-26T16:43:05	None	istheservicedown	WFH and centurylink decides to not get internet working!!!Having internet issues here at WVC!
4848776367	2020-03-26T17:04:03	disqus_IMWB61Gsot	istheservicedown	Reboot your router and PC. Sounds like you need a new IP address from the DHCP. Reboot Router first.
4848778696	2020-03-26T17:05:44	jordanoll	istheservicedown	Seems like everyday spectrum has issues. It's getting embarrassing. Having shotty internet here in socal 92562... Nothing new... 🤣
4848778820	2020-03-26T17:05:49	disqus_IMWB61Gsot	istheservicedown	Colorado is having major issues with CenturyLink right now. We tried to trace route through the area and we can't even get around it. It's a major HUB for them. Time to rethink my routing tables.
4848783095	2020-03-26T17:08:53	disqus_A0WFR3BF1Y	istheservicedown	Going to go with someone else.  Its very hard to have internet down when you are forced to work at home.  Not sure why its always Palm Coast.
4848813892	2020-03-26T17:31:02	rhondamanter	istheservicedown	Comcast showing an outage affecting me *for over a week*.   I cannot do my job! My college kid cannot participate in classes!  And there is no reasonable information provided by Comcast.  It is maddening!
4848849403	2020-03-26T17:57:11	None	istheservicedown	No tv, no phone and no internet for the last 30 min.
4848870882	2020-03-26T18:12:24	disqus_A0WFR3BF1Y	istheservicedown	Yes always having problems with spectrum.  its not reliable.  Plus with the corona we need updates and we cannot get our news due to spectrum and they are not taking calls or updating us.  They should have a vast text message apologizing and giving us an ETA ON WHEN RESTORED.
4848873905	2020-03-26T18:14:33	angie_falzarano	istheservicedown	Had the same yesterday. Tried rebooting finally came up today. But wonder how it will last today. Yesterday started with typing in channel on remote but then had to push select for it to go to the channel. Finished watching my show and then couldnt change the channel then the pic went out only had sound. Im just waiting to see when it happens again. Got a  free 30 day trial of netflix dvd. Hoping this will help if it goes down again
4848880551	2020-03-26T18:19:12	None	istheservicedown	My internet has been down since 1040. Please provide an update, direction or assistance?
4848882319	2020-03-26T18:20:29	None	istheservicedown	My internet has been down in Flower Mound since about 1040 this morning. I am in need of service for work. Please provide an update? Thank you.
4848883101	2020-03-26T18:21:04	angie_falzarano	istheservicedown	I have but i only have a limited amt of books library is closed. And i dont have the money to keeping ordering books for online reading.Yes i know they are human too. But it would be appreciated it if they would at least put on their website that its down or that they are at least working on it. Right now my spectrum is saying no outages. But thats not true. So updates would be appreciated by all.
4848891432	2020-03-26T18:26:56	angie_falzarano	istheservicedown	Plus im a senior in retirement and cant afford all the luxuries that others might have. So tv is my one resource i can afford (only because my apt pays for it). No tv is not keeping me safe, its allowing me the reach to other things. And drawing with arthritis is not an option.
4848900568	2020-03-26T18:33:36	None	istheservicedown	Unable to make or receive calls in Attica N.Y.
4848916691	2020-03-26T18:45:07	None	istheservicedown	I try to call out and I wait, wait, wait for it to start ringing... then it drops the call.
4848937280	2020-03-26T18:59:58	None	istheservicedown	Mine is still down been this way since 4am
4848978439	2020-03-26T19:30:59	None	istheservicedown	No internet, all the cable boxes say Err over here in Holtsville, NY. Call the number they give on the tv and nothing.
4848990549	2020-03-26T19:40:06	pennyhinders	istheservicedown	TV just went out in Waco tx, SURPRISE! Fun everyone on the house, kids at home and  spectrum as usually has  forgotten my how to let people know anything
4849047405	2020-03-26T20:23:28	taylormichellecarraway	istheservicedown	yes - in and out all day.   getting kicked out of every conference call.....and i'm the host.  very disruptive to my work day.
4849054783	2020-03-26T20:29:12	disqus_Zw38xFxP9k	istheservicedown	Have a business grade home internet with Comcast that is down.  Losing $$$$ by the hour.  Understand problems occur, however you need to provide some insights and ETA.  Currently I don't even know what the problem is (don't know if you guys know either) let alone worry about a solution or ETA.  Please provide some details so we can make appropriate alternative plans.
4849114686	2020-03-26T21:16:03	None	istheservicedown	Stupid random outages. Bad internet combined with this makes me hate this shitty company
4849121506	2020-03-26T21:21:18	debperkinswhitney	istheservicedown	I can't work from home without internet!
4849165754	2020-03-26T21:54:34	mariaedmondszediker	istheservicedown	Second day of reduced channels available. No NBC, CBS, ABC, FOX. It is not a problem at my end. I can get many other stations, just not the ones I normally watch.  Yesterday the recording gave estimated time for return to normal. Today, no estimate at all. Today I get a lengthy message about how they are protecting people from the corona virus. Can they call me back in an hour and a half? For what we pay Comcast, this is totally unacceptable.
4849174248	2020-03-26T22:01:09	None	istheservicedown	Western Massachusetts + 01247 + internet + disconnects and then reconnects (after a short time) throughout the day.
4849200276	2020-03-26T22:22:30	markadamproctor	istheservicedown	Lakewood OH near Madison and Brown internet speeds about 1/10 speed of usual since this morning.
4849212000	2020-03-26T22:32:16	markadamproctor	istheservicedown	Internet speed on tether is about 1/5th of normal speed in Lakewood OH right now.
4849215794	2020-03-26T22:35:33	b_ai	istheservicedown	Click n Ship not loading nor are the other functions on the USPS main site... bummer
4849229993	2020-03-26T22:47:35	None	istheservicedown	Hi there. Does anyone know if Sprint service is down in Asheville, NC? My phone is not working here.
4849236201	2020-03-26T22:52:59	disqus_dHIWVqHcZ3	istheservicedown	Internet's dead. Fuck you, Cox, do the only fucking thing we pay you to do. From Uptown New Orleans.
4849272994	2020-03-26T23:26:47	Syn1	istheservicedown	It's out and ironically I got a call from them trying to sell me on some app. I can't even go online what good would whatever they're trying to sell do for me?
4849286318	2020-03-26T23:39:59	None	istheservicedown	My internet goes out at least once an hour for the past 3 days. Yet my internet bill has gone up $20a month for the past 2 months. Can someone explain to me how that work??
4849286626	2020-03-26T23:40:17	None	istheservicedown	no internet  today in 85142 zip code!
4849297137	2020-03-26T23:50:57	disqus_ADfhPiG2Ya	istheservicedown	SLOW!
4849305545	2020-03-26T23:59:46	None	istheservicedown	I just answered a series of questions by selecting the above and CenturyLink experts want me to pay $1 to get help for CenturyLink Internet service that I already pay monthly for that has disconnected 43 times today when I am working from home, like many others.  This is lame customer service.
4849320304	2020-03-27T00:15:43	marcusfikse	istheservicedown	1330 Wilder Ave internet is out.Makiki, Honolulu. 96822
4849320572	2020-03-27T00:16:01	None	istheservicedown	Out in monroe utah???
4849321087	2020-03-27T00:16:35	None	istheservicedown	Out in monroe utah
4849330341	2020-03-27T00:26:19	disqus_4QTp8JNpyR	istheservicedown	We had less problems when it was time Warner cable.  All my services is out.   And there is no one answering the phn at customer service.  TIME WARNER PLEASE COME BACK!!!!!!!!!!!
4849342048	2020-03-27T00:38:34	None	istheservicedown	Central Kentucky I pay for 100mbps usually im lucky to get 70mbps but last few days im averaging from 11mbps to if lucky 3pmbps what's going on?
4849342461	2020-03-27T00:39:01	None	istheservicedown	Did you ever receive your package? I am dealing with this now. Estimated delivery was today.
4849351076	2020-03-27T00:48:25	WellIsntThisGreat	istheservicedown	914 Milwaukee in Lubbock...down.
4849353292	2020-03-27T00:50:55	None	istheservicedown	No internet or TV Rockville Centre, NY 11570
4849357902	2020-03-27T00:56:00	mouse_rat	istheservicedown	Sling error code 8-701.
4849358047	2020-03-27T00:56:10	waynemonaghan	istheservicedown	Still no internet in Batesville arkansas
4849359050	2020-03-27T00:57:18	disqus_4QTp8JNpyR	istheservicedown	Lumberton NC.  We want TIME WARNER BACK
4849380640	2020-03-27T01:20:42	disqus_YVB955TFNt	istheservicedown	I have wifi. I have internet but it keeps going down.
4849408157	2020-03-27T01:52:40	None	istheservicedown	I have been waiting ALL DAY for my spectrum WiFi. I am a student located in Flower Mound, TX. It is quite ridiculous that I have reported the problem numerous times and still am unable to complete my required uni work. Same shit over and over, this not being the first incident in the past 2 months. Growing very tired of Spectrum and will be looking for anther service once the virus blows over. I pay too much for such a trash service.
4849426782	2020-03-27T02:15:13	fredsmithiii	istheservicedown	Spectrum is out in Zebulon, NC everyday and several times each day.  Is there another monopoly that could take over Spectrum?  This wasn't a problem through Time/Warner...
4849433937	2020-03-27T02:23:54	None	istheservicedown	Craigslist is the worst ever lately , post goes under review and  it take up to 12 hours for the post to be available, every time you edit it goes under review again and takes another 12 hours , sometimes you edit and when you publish it says it blocked , they changed my post from owner to dealer , I sent them maybe 20 emails and never reply , they charge me for some posts and never post it , I been using Craigslist for 10 years now , I spent a lot of money on this app, now I stopped using Craigslist for 10 days so far , and will never use it ever again unless all the problems is fixed, I think if Craigslist stays like that for 2 more months ? Then no one else will use Craigslist anymore , Facebook market is a lot better and free ! Again Craigslist app and team are the worst ever !
4849470544	2020-03-27T03:07:44	salembellehaven	istheservicedown	Comcast is down in Rome Ga, My husband and I work from home.. Is the service going to stay down? We NEED to work, we do not know when we will be laid off, MAJOR PROBLEMS!! HELP!
4849471638	2020-03-27T03:09:01	mattlenfest	istheservicedown	No internet here in North Port, Florida. Signal is all fine but internet is on off on off on off, spent hours on the phone with comcast just to have them tell me they cant send anyone out because of the coronavirus. Bunch of bullshit. We're paying almost 300/month for this internet
4849471850	2020-03-27T03:09:15	None	istheservicedown	Thats what's happening to me too
4849472379	2020-03-27T03:09:53	disqus_E1D97cxW2b	istheservicedown	Intermittent internet signal since this morning...goes out about once or twice every hour and takes about 4 minutes to return. Around Fort Worth, TX
4849483293	2020-03-27T03:23:28	None	istheservicedown	Customer**
4849493754	2020-03-27T03:36:56	None	istheservicedown	Can’t log in.
4849528018	2020-03-27T04:29:10	marixxaa	istheservicedown	wifi and internet are not working, wifi is connected but says we need to log into the service
4849528464	2020-03-27T04:29:56	None	istheservicedown	This is the second time in one week my TV has gone out. It keeps saying Select a Server  I'm tired of this. I pay way too much to have this happen again
4849539809	2020-03-27T04:48:57	emilefranco	istheservicedown	Spectrum down in Edgewater 12:43 AM 03/27/2020
4849573670	2020-03-27T05:53:17	None	istheservicedown	Not allowing new posts
4849574130	2020-03-27T05:54:16	None	istheservicedown	Charged double this month and internet isn’t working. Cox is aptly named this company is garbage
4849574641	2020-03-27T05:55:15	None	istheservicedown	Charged double this month and internet is down. Cox is aptly named, this company is absolute garbage...
4849590686	2020-03-27T06:29:32	None	istheservicedown	Can't get past the main menu. Argyll errors every single time. I've been trying to level up my echelon and got him to level 8 before this started happening. Now in the slim chance I actually connect I'm booted back to the menu and it turns out my progress wasn't saved for the past hour so I have to redo challenges. Getting fed up.
4849618214	2020-03-27T07:27:34	None	istheservicedown	Internet down in Mason, Mi at 1:00 am
4849651835	2020-03-27T08:30:39	christopherlewisdunston	istheservicedown	it keeps telling my log in info is incorrect, which is rubbish because I made a new account just to be able to use PayPal, what is going on?!
4849661658	2020-03-27T08:48:39	toastiepostie	istheservicedown	My TV and my internet went out. Took awhile before I could get it back on.
4849667621	2020-03-27T08:59:27	None	istheservicedown	My internet is down in Augusta, Ga
4849695722	2020-03-27T09:48:06	None	istheservicedown	You guys are really useless. You have one job, to keep the power on in this pandemic, and you cant even do that. Unreliable and incompetent. Now my phone is going to die. El Monte
4849725177	2020-03-27T10:34:52	None	istheservicedown	Internet down Watertown WI
4849752846	2020-03-27T11:13:34	None	istheservicedown	Cox down Litchfield Park AZ? Trying work here...
4849809095	2020-03-27T12:17:42	None	istheservicedown	Phone/text down 81137
4849846104	2020-03-27T12:54:36	None	istheservicedown	Trying to reach Spectrum Business - calls wont go through
4850503770	2020-03-27T21:02:19	tompaxkur	istheservicedown	During this critical time no internet no TV at 35601..Shameful
4850506241	2020-03-27T21:04:19	tompaxkur	istheservicedown	These conpanies need to be accou table.. ESPECIALLY during a serious national crisis
4850510468	2020-03-27T21:07:27	None	istheservicedown	No television, telephone, or internet service in Norwalk, CT for over 2 hours! This is unconscionable any time, but now, during a crisis such as we are experiencing, this outage is intolerable-terrifying, actually. In an emergency, people cannot even call for help! Outrageous! And, there are no answers-no explanations-no predictions about when service will be restored. There is simply no one to call. Cablevision/Optimum is never held accountable for its hideous service-we suffer this nonsense all the time. We need to seek help from Hartford-we need action from State investigators and legislators to put something in place that will hold Cablevision/Optimum’s feet to the fire.
4850523689	2020-03-27T21:17:52	disqus_kDT8siae7R	istheservicedown	Tmobile Coral Springs FL.. slow all day.. dropping calls etc..
4850535019	2020-03-27T21:26:51	ItsMeMissNiss	istheservicedown	Slow internet in Everett Washington
4850551632	2020-03-27T21:39:47	disqus_uJAmXppHpn	istheservicedown	Been waiting on my package for a week as of today. It's supposed to be coming from Oak Park. Everyday they keep telling me I'll get it tomorrow.
4850623650	2020-03-27T22:37:56	None	istheservicedown	Haven't  had service since yesterday morning I AM WITH BOOST MOBILE. THEY HAVE NO ONE AVAILABLE  FOR CUSTOMER SERVICE AT ALL?!?! I'VE BEEN PUT ON HOLD FOR A TOTAL OF 6HRS!! I NEED COMMUNICATION PLEASE!
4850629625	2020-03-27T22:42:57	None	istheservicedown	Anyone experiencing issues in Colorado Springs? Westside/OCC
4850631993	2020-03-27T22:44:59	disqus_MeHJVAhBSx	istheservicedown	A friend sent me money and it's telling me that I can't transfer money to my bank account..and I could couple of days ago...plz fix this
4850685988	2020-03-27T23:33:49	Marslander	istheservicedown	No Spectrum internet at all in Fort Worth for last hour.
4850691240	2020-03-27T23:39:02	None	istheservicedown	Nothing is working.Internet service is breaking at-least 5-7 times EACH hour.SPEED is horrible.   I am paying for 535MB and getting 5-15 when there is service.PHONES are not workingMy HOME SECURITY is out....Leaving my home and family UNSECUREComcast sales is over selling there service - which is overrated and HORRIBLE.Even the TV channels are blanking out - you cannot hear important news that effects all our lives in these terrible times.Cannot work from home - but we bound to stay indoors.NEVER THOUGHT WE WOULD FACE IN IN OUR GREAT COUNTRY.Thanks COMCAST for over gouging and not putting us all at RISK in our own homes.   WORST COMPANY EVER.
4850692577	2020-03-27T23:40:22	None	istheservicedown	Down in Middletown Ohio for the past 3 days... 😡😡😡
4850693086	2020-03-27T23:40:52	None	istheservicedown	We have no service of any sort. Downtown Puyallup area 98371... I'm essential personnel trying to work. Please help soon. We put in our calls and did all resets.
4850697670	2020-03-27T23:45:21	None	istheservicedown	No broadband signal on AT&T modem on South Fletcher Fernandina Beach, FL, so no phone, TV or internet
4850697806	2020-03-27T23:45:28	None	istheservicedown	Internet and cable have been going out and coming back on all day. Tech support said to call the company that I got the modem from. I'm not sure how loosing cable is a modem problem.
4850705822	2020-03-27T23:53:29	None	istheservicedown	Internet has been down since 1 p.m. MST in Frederick, Colorado 80504, and is still down as of 5:49 p.m.  Tried several reboots of the modem and same result.  All lights are green except internet indicator which is red.
4850723065	2020-03-28T00:10:42	None	istheservicedown	Guess What down again and no signs of coming on till near 12 am
4850729292	2020-03-28T00:17:23	None	istheservicedown	When will the Williamsburg problem be fixed??  need to live stream with no hiccups
4850730021	2020-03-28T00:18:08	None	istheservicedown	When will the Williamsburg problem be fixed?? I need to live stream without hiccups
4850736389	2020-03-28T00:24:52	linda_hass	istheservicedown	Currently no internet in NE Cedar Rapids, IA.
4850761066	2020-03-28T00:51:19	disqus_wGWk6mfnXP	istheservicedown	Today is March 27th a Friday I live in the zip code 77022 and have not received mail for the last 3 days. What the fuck is up?
4850783574	2020-03-28T01:15:40	disqus_9h0w7M6C5h	istheservicedown	I am in Buffalo Mn city center. Network went down.   Unplugged, rebooted etc- no internet
4850794099	2020-03-28T01:27:37	disqus_9h0w7M6C5h	istheservicedown	Is Spectrum NOT going to report updates of outages??
4850795813	2020-03-28T01:29:33	disqus_9h0w7M6C5h	istheservicedown	Add Buffalo Mn to your”Outage” map
4850801656	2020-03-28T01:36:13	None	istheservicedown	Everytime I try to launch fortnite it gives me a message saying "This application has crashed and will now close. We are sorry for the inconvenience." I have uninstalled and installed the game 3 times and updated my driver's. Please help
4850804473	2020-03-28T01:39:28	CTPatriot1	istheservicedown	Intermittent, in Norwalk. Was back up now totally hard down. Crazy way to run a service now with so many home.Cablevision must have the Wuhan flu...keeps coughing and it craps the ut.
4850808347	2020-03-28T01:44:07	deansadaoka	istheservicedown	When is the internet going to be back up? It’s down in Aiea, Hawaii.
4850810526	2020-03-28T01:46:43	disqus_ADfhPiG2Ya	istheservicedown	10 minutes to load a page, really?
4850822700	2020-03-28T02:01:37	None	istheservicedown	10:00 pm! Everything down again in West Rocks area of Norwalk!  FIX IT!
4850840518	2020-03-28T02:24:05	None	istheservicedown	It's been out in Stow OH since 1:30 this afternoon. I'm getting a truck roll from ATT. This is ridiculous. Screw you, Spectrum. one of the biggest monopolies out there. I'll switch to the other one.
4850841045	2020-03-28T02:24:46	None	istheservicedown	Working this morning then stopped around 4PM PST anyone else have this problem?
4850846905	2020-03-28T02:32:15	steveburstein	istheservicedown	There's a singer named Peter Igelhoff who has many, many videos(taken from his old recordings)on YouTube, but tonight, all of a sudden, when I searched "Peter Igelhoff" I only got people named Egelhoff. When I clicked on "Search for Peter Igelhoff" I got nothing! Only earlier in the day he came up on YouTube, and I'd never had a problem finding him before! When I type in the titles of his songs I get the videos, but not when I search with his name. Is YouTube allergic to the name Igelhoff now?
4850849323	2020-03-28T02:35:26	silvia_king	istheservicedown	Internet down Laguna Niguel, ca
4850851290	2020-03-28T02:37:59	disqus_3At2coT1PI	istheservicedown	Slow or non existent internet in NNJ
4850855287	2020-03-28T02:43:18	None	istheservicedown	Internet has been out for two days 6 hours yesterday and 8 hours and counting today. In suffolk va. When will it be fixed
4850859276	2020-03-28T02:48:32	None	istheservicedown	Internet consistently dropping out all evening!! Has been a problem off and on for at least a week.  I simply cannot be the only customer in this area experiencing this problem. If I have it many have it and Mediacom obviously either doesn't give a damn or are incapable of actually fixing the problem. Which one is it?? My greenbacks just keep flowing out in one direction and nothing of value comes back!! Denver, IA 50622
4850869202	2020-03-28T03:01:58	exobrian	istheservicedown	Surprised that there aren't tons of comments over the past 3 days.  Actually, ever since they started the New York expansion it has been crap.  I get the feeling that there is nothing wrong in New York and that they have left DC players to rot.  If that turns out to be true, it will be my last Clancy/Ubisoft purchase.
4850870890	2020-03-28T03:04:21	exobrian	istheservicedown	Wouldn't it be weird if a pandemic virus took down Ubisoft and the game.
4850872771	2020-03-28T03:06:57	julienalister	istheservicedown	No internet on my TV. Every check and reboot states I am online and it is working fine. But I am unable to connect! Code RDK-03003, Unable to connect! I have spent 6 hours with agents over the past couple of days and hours of my time trying to get it up and running! I am stuck with with this cable service and it really is HORRIBLE!!
4850886718	2020-03-28T03:26:48	teri_reiter	istheservicedown	Chandler is out. Internet 85224
4850886929	2020-03-28T03:27:08	None	istheservicedown	Val Vista and Germann....no phone and no wifi.
4850887392	2020-03-28T03:27:47	None	istheservicedown	PayPal wants to pretend to be a bank by giving us prepaid card users an account number and routing number. You are holding our funds. No other bank is doing this. Get your crap straight. Or maybe a bunch of us just need to show up at your headquarters, or start trying to figure out how to file a suit against you.
4850888162	2020-03-28T03:28:55	None	istheservicedown	Wifi and phone out.  Gilbert, AZ. 85297
4850890029	2020-03-28T03:31:44	jedi_masterirl	istheservicedown	Twitch keeps buffering every 5 seconds
4850892420	2020-03-28T03:35:20	None	istheservicedown	Outage here in Turlock Ca!!
4850924078	2020-03-28T04:28:24	disqus_sfCZlmF7aX	istheservicedown	Down in 89052
4850933149	2020-03-28T04:45:48	johnsoda	istheservicedown	Des Moines, iA, texts are taking 5 minutes to send/receive.  So that's started today.  However, for the past few weeks,(ever since everyone started working from home),  I've been dropping calls multiple times a day.
4850956284	2020-03-28T05:33:05	None	istheservicedown	Internet has been really shitty for the past week or so, and has now gotten to the point that it’s unusable & my father has to work from home. -Oklahoma City
4850977431	2020-03-28T06:19:47	None	istheservicedown	They’re aren’t “overselling” they are giving internet to people who “don’t have access” so they can do “school work” (which idk how that’s regulated) all while you pay out your rear end for this crap service.
4850993230	2020-03-28T06:55:27	disqus_9olKmKAcqZ	istheservicedown	Starkville internet outage started 0120 3/28/2020
4850997606	2020-03-28T07:05:02	None	istheservicedown	You dont have to pay for days that your service wasnt working but you will have to call into them and tell/ask them to credit your account for the down time and they will. I am not a happy suddenlink customer and have to ask for this credit more times than anyone ever should. Hope that helps!
4851010077	2020-03-28T07:19:59	None	istheservicedown	Service remains poor to non-existent on Eielson Farm Road.  Outside ok, but in the house we're doing good to get roaming.  It didn't used to be this way.  We had good service until 2019 when it started to deteriorate.  It has gotten dramatically worse since January of 2020.  Calls to Verizon do little good as all we get is platitudes.  I have turned in 5 trouble ticket numbers called in by neighbors to them.  No action yet.  It is particularly difficult during these times when we are sheltering in place.
4851044864	2020-03-28T08:36:54	disqus_VfF87sPtyg	istheservicedown	Internet has been down all damn day in Albuquerque, New Mexico!!
4851064018	2020-03-28T09:14:50	michaellisznianskyjr	istheservicedown	No wifi 4 hours old Brooklyn ohio
4851081274	2020-03-28T09:47:07	disqus_8fVFzOAhiB	istheservicedown	Rowlett, TX...Internet totally down and told dispatch already closed...techs go home at 5pm...out of service till at least Monday since they don’t work on weekends and that’s the first available time to get someone out...totally unacceptable and the customer service supervisor was the worst person I have ever had to talk too...
4851142511	2020-03-28T11:30:24	jan_rizzo	istheservicedown	It sounds like we have an open line on my husbands landline. He can't make or receive calls. Please help him out, he is driving me craZy.
4851192773	2020-03-28T12:40:06	oswaldo_viveros	istheservicedown	No cell service at 93012 Camarillo, California
4851232575	2020-03-28T13:25:49	qwertymcspacebar	istheservicedown	In Pell City, AL. Using Verizon Wireless. My phone is bouncing from 4G with one bar, to 3G with one bar, to 1X, and to simply “NO SERVICE”, all the time, throughout the day and night. I’m sure the network is flooded with so many people at home during this virus outbreak, but this has been an issue for quite some time. Simply not enough towers here to handle the traffic in normal circumstances. There is virtually no broadband service available in this city, and many rely on their phones here. Even all of the stores here have DSL at best and their systems are extremely slow all of the time.
4851279559	2020-03-28T14:14:05	juno721	istheservicedown	No picture on cable tv.
4851294927	2020-03-28T14:28:43	dalegendaryt	istheservicedown	Glitching every time I pick a person and kicks me out. And happening for four days now
4851325354	2020-03-28T14:56:39	None	istheservicedown	Spectrum in Brownsville, Tennessee Is OUT. People have to work from home. Spectrum, are you on the move to fix this? It’s been out since last night.
4851328669	2020-03-28T14:59:40	TomBridewellSouthall	istheservicedown	NO TV since last night (Friday)
4851346793	2020-03-28T15:16:01	None	istheservicedown	No internet in Desoto, TX since yesterday morning. All I keep hearing is the technicians are working on it, but still no update.
4851385354	2020-03-28T15:50:03	None	istheservicedown	Internet very intermittent in Roxbury NJ
4851392112	2020-03-28T15:56:04	gerrytesselaar	istheservicedown	My internet has been working on and off for at least 10 daysThisxisxgetting old. Waiting for a call. Wait time over 45 minutes
4851460288	2020-03-28T16:53:59	disqus_lbPA0yF6E1	istheservicedown	My service went out this morning around 9:40am my genie tower is dark no lights at all. No service at all checked all equipment and connections not a hardware problem . Called Directv but unable to reach anyone to report outage . I’m don’t with this company
